diputado_id,diputado_nombre,modal_party,modal_party_share,modal_caucus,modal_caucus_share,modal_alignment,modal_alignment_share,specs_estimated,baseline_coord_aligned,baseline_z,baseline_binary_votes,max_abs_z_shift_from_baseline,sd_z_across_specs,min_rank,max_rank,rank_range,coord_raw_lop025,z_raw_lop025,rank_raw_lop025,coord_raw_lop050,z_raw_lop050,rank_raw_lop050,coord_raw_lop100,z_raw_lop100,rank_raw_lop100,coord_dedup_lop025,z_dedup_lop025,rank_dedup_lop025,coord_cap20_balanced_lop025,z_cap20_balanced_lop025,rank_cap20_balanced_lop025,coord_cap10_balanced_lop025,z_cap10_balanced_lop025,rank_cap10_balanced_lop025
1243,Tamara Ramírez Ramírez,Partido de la Gente,1.0,Comité Partido de la Gente,1.0,no_alineado,1.0,6,0.15030625462532,0.47735649305098,257,0.11119333521426428,0.044062407682141806,87,88,1,0.15030625462532,0.47735649305098,88,0.116711877286434,0.45705127983732874,88,0.0824447348713875,0.4067812121987638,88,0.138664945960045,0.46530398242410687,88,0.206857264041901,0.3753711058671232,88,0.129901021718979,0.3661631578367157,87
1172,Stephan Schubert Rubio,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.972967624664307,-1.0579110284118083,224,0.11066874076085309,0.05398071012965237,30,43,13,-0.972967624664307,-1.0579110284118083,35,-0.975008964538574,-1.0433417139320817,35,-0.975081920623779,-1.091456792839247,30,-0.9763063788414,-1.0622039087993833,35,-0.759703636169434,-0.9598756880675952,43,-0.764083385467529,-0.9472422876509552,42
1209,Matías Fernández Hartwig,Frente Amplio,1.0,Frente Amplio,1.0,oposicion,1.0,6,0.75061160326004,1.297841435959233,266,0.10957279844324308,0.04073559263967802,131,138,7,0.75061160326004,1.297841435959233,133,0.72193056344986,1.2888260721000984,133,0.737153112888336,1.3343313302641027,131,0.750147700309753,1.3030338072539869,133,0.913921356201172,1.3521383865998775,132,0.838640451431274,1.407414234402476,138
1218,José Antonio Kast Adriasola,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.991549730300903,-1.0833086663256342,270,0.1086265469524289,0.05336415645046878,18,29,11,-0.991549730300903,-1.0833086663256342,24,-0.992311954498291,-1.0671218635016575,23,-0.99865311384201,-1.1248509936569202,18,-0.993113934993744,-1.0852302181616078,24,-0.783385515213013,-0.9925908052013162,29,-0.782760620117188,-0.9746821193732053,29
1100,Cristián Araya Lerdo de Tejada,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.992467880249023,-1.0845635746976445,268,0.10802972729462468,0.053121603332919466,13,28,15,-0.992467880249023,-1.0845635746976445,19,-0.992864429950714,-1.0678811512850246,21,-0.999330639839172,-1.125810870358916,13,-0.993960976600647,-1.086390663017864,22,-0.784297585487366,-0.9938507764141044,28,-0.784021019935608,-0.9765338474030199,27
1262,Diego Vergara Rodríguez,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.992275357246399,-1.0843004382368824,270,0.10776659083386253,0.0531954317440228,11,28,17,-0.992275357246399,-1.0843004382368824,23,-0.993056774139404,-1.068145497134299,18,-0.999529182910919,-1.1260921538369093,11,-0.994174063205719,-1.0866825911271536,21,-0.784306943416595,-0.9938637038406103,27,-0.784021019935608,-0.9765338474030199,28
1216,Stephanie Jéldrez Ortiz,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.992313027381897,-1.0843519249994833,269,0.10774618368213029,0.0531167287331013,14,25,11,-0.992313027381897,-1.0843519249994833,20,-0.993009507656097,-1.0680805370294104,20,-0.999242305755615,-1.1256857241222349,14,-0.994377076625824,-1.0869607189985495,19,-0.784309566020966,-0.9938673268136453,25,-0.784069955348969,-0.976605741317353,25
1220,Leandro Kunstmann Collado,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.992709875106812,-1.0848943282675214,270,0.1077420706050406,0.05302106750191586,12,23,11,-0.992709875106812,-1.0848943282675214,17,-0.993331909179688,-1.0685236255632593,13,-0.999449849128723,-1.1259797586675282,12,-0.994667768478394,-1.08735896610037,15,-0.784785807132721,-0.9945252257804581,23,-0.784441947937012,-0.9771522576624808,23
1198,Paz Charpentier Rajcevich,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.992275357246399,-1.0843004382368824,270,0.10770073916080769,0.053179052558519325,10,26,16,-0.992275357246399,-1.0843004382368824,22,-0.993056774139404,-1.068145497134299,17,-0.999529182910919,-1.1260921538369093,10,-0.994174063205719,-1.0866825911271536,20,-0.784306943416595,-0.9938637038406103,26,-0.784065842628479,-0.9765996990760747,26
1221,Benjamín Lorca Inzunza,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.993303656578064,-1.0857058965096638,268,0.10768373124063035,0.052966627343170924,5,16,11,-0.993303656578064,-1.0857058965096638,7,-0.99387001991272,-1.0692631713727572,5,-0.999911665916443,-1.126634031975091,8,-0.995112657546997,-1.0879684629976387,7,-0.785310566425323,-0.9952501497483955,13,-0.78503406047821,-0.9780221652690334,16
1191,Valentina Becerra Peña,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.992287635803223,-1.084317220314566,264,0.10763984778902314,0.053095906800713584,16,24,8,-0.992287635803223,-1.084317220314566,21,-0.993025183677673,-1.068102081175168,19,-0.99921977519989,-1.1256538042319073,16,-0.994482100009918,-1.0871046007687781,17,-0.784338474273682,-0.9939072618573128,24,-0.784118711948395,-0.9766773725255428,24
1225,Cristian Menchaca Pinochet,Independientes,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.992754817008972,-1.0849557539304973,260,0.10753352192223453,0.05280263564919713,16,22,6,-0.992754817008972,-1.0849557539304973,16,-0.993174254894257,-1.0683069553521247,16,-0.999085545539856,-1.1254636359964105,17,-0.994465947151184,-1.087082471393221,18,-0.784818649291992,-0.9945705952836761,22,-0.784625709056854,-0.9774222320082627,21
1104,Chiara Barchiesi Chávez,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.98593544960022,-1.0756351835045208,259,0.10752238149955273,0.05239840341381804,23,36,13,-0.98593544960022,-1.0756351835045208,30,-0.986993432044983,-1.0598124181558959,29,-0.991667449474335,-1.114954138772265,23,-0.987522780895233,-1.0775703512066948,30,-0.778656542301178,-0.9860580084393623,36,-0.778289139270782,-0.9681128020049681,36
1150,Benjamín Moreno Bascur,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.993116140365601,-1.085449603226209,271,0.10742743795717569,0.05294231363420324,1,17,16,-0.993116140365601,-1.085449603226209,8,-0.993664920330048,-1.0689812953060225,7,-1.0,-1.1267591782117723,1,-0.994929313659668,-1.0877172823363312,8,-0.785287320613861,-0.9952180370328694,17,-0.78503406047821,-0.9780221652690334,13
1194,Daniel Bustos Leal,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.993116140365601,-1.085449603226209,271,0.10742743795717569,0.05294231363420324,3,20,17,-0.993116140365601,-1.085449603226209,10,-0.993664920330048,-1.0689812953060225,9,-1.0,-1.1267591782117723,3,-0.994929313659668,-1.0877172823363312,10,-0.785287320613861,-0.9952180370328694,20,-0.78503406047821,-0.9780221652690334,15
1190,Enrique Bassaletti Riess,Independientes,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.993116140365601,-1.085449603226209,271,0.10742743795717569,0.05294231363420324,2,19,17,-0.993116140365601,-1.085449603226209,9,-0.993664920330048,-1.0689812953060225,8,-1.0,-1.1267591782117723,2,-0.994929313659668,-1.0877172823363312,9,-0.785287320613861,-0.9952180370328694,19,-0.78503406047821,-0.9780221652690334,14
1253,Fernando Ugarte Tejeda,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.993116140365601,-1.085449603226209,271,0.10742743795717569,0.05293606638243662,6,18,12,-0.993116140365601,-1.085449603226209,12,-0.993664920330048,-1.0689812953060225,11,-1.0,-1.1267591782117723,6,-0.994929313659668,-1.0877172823363312,12,-0.785310566425323,-0.9952501497483955,15,-0.78503406047821,-0.9780221652690334,18
1254,Ignacio Urcullú Clèment-Lund,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.993116140365601,-1.085449603226209,271,0.10742743795717569,0.05293606638243662,7,19,12,-0.993116140365601,-1.085449603226209,13,-0.993664920330048,-1.0689812953060225,12,-1.0,-1.1267591782117723,7,-0.994929313659668,-1.0877172823363312,13,-0.785310566425323,-0.9952501497483955,16,-0.78503406047821,-0.9780221652690334,19
1247,Javiera Rodríguez Pascual,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.993116140365601,-1.085449603226209,271,0.10742743795717569,0.05293606638243662,4,17,13,-0.993116140365601,-1.085449603226209,11,-0.993664920330048,-1.0689812953060225,10,-1.0,-1.1267591782117723,4,-0.994929313659668,-1.0877172823363312,11,-0.785310566425323,-0.9952501497483955,14,-0.78503406047821,-0.9780221652690334,17
1165,Agustín Romero Leiva,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.993044495582581,-1.0853516806175907,270,0.1073843333636264,0.05291139019356717,6,20,14,-0.993044495582581,-1.0853516806175907,14,-0.993678271770477,-1.068999644692522,6,-0.999887704849243,-1.1266000854250597,9,-0.994917333126068,-1.087700869035641,14,-0.785287320613861,-0.9952180370328694,18,-0.784996747970581,-0.9779673472539643,20
1245,Alejandro Riquelme Ducci,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.992548882961273,-1.084674287530517,262,0.10725205552225436,0.052825175802293116,15,22,7,-0.992548882961273,-1.084674287530517,18,-0.993208765983582,-1.0683543852395525,15,-0.999238014221191,-1.1256796441431245,15,-0.994499683380127,-1.0871286899414332,16,-0.784839630126953,-0.9945995790679464,21,-0.784625709056854,-0.9774222320082627,22
1232,Cristian Neira Martínez,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.988200843334198,-1.0787314768370972,266,0.10721207671353006,0.05240724949725866,19,34,15,-0.988200843334198,-1.0787314768370972,25,-0.989095747470856,-1.0627017092776083,26,-0.994088530540466,-1.1183841758760171,19,-0.9898921251297,-1.08081634680736,28,-0.780867516994476,-0.9891123393874189,33,-0.780607879161835,-0.9715194001235672,34
1187,Carlo Arqueros Pizarro,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.988125205039978,-1.0786280959799122,268,0.10709713678607524,0.052422959728711596,20,32,12,-0.988125205039978,-1.0786280959799122,26,-0.989242315292358,-1.0629031429445939,24,-0.994084537029266,-1.1183785181176786,20,-0.990050196647644,-1.0810329043866145,26,-0.780867516994476,-0.9891123393874189,31,-0.780615746974945,-0.9715309591938369,32
1203,Sebastián Cristoffanini Jaraquemada,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.988125205039978,-1.0786280959799122,268,0.10709713678607524,0.052422959728711596,21,33,12,-0.988125205039978,-1.0786280959799122,27,-0.989242315292358,-1.0629031429445939,25,-0.994084537029266,-1.1183785181176786,21,-0.990050196647644,-1.0810329043866145,27,-0.780867516994476,-0.9891123393874189,32,-0.780615746974945,-0.9715309591938369,33
1133,Juan Irarrázaval Rossel,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.988123595714569,-1.078625896387206,267,0.10703215042530978,0.05232492558054521,22,34,12,-0.988123595714569,-1.078625896387206,28,-0.988990306854248,-1.0625567982743953,27,-0.993841409683228,-1.1180340704122658,22,-0.990094840526581,-1.0810940663876938,25,-0.780866801738739,-0.9891113513038647,34,-0.780658483505249,-0.9715937459618962,31
1251,Macarena Santelices Cañas,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.98512190580368,-1.0745232486584038,265,0.10578608172141091,0.05105518715625956,25,35,10,-0.98512190580368,-1.0745232486584038,31,-0.986473500728607,-1.0590978570021234,31,-0.988665819168091,-1.1107016156055718,25,-0.986894905567169,-1.0767101635973917,31,-0.778882563114166,-0.9863702428426356,35,-0.778714120388031,-0.9687371669369929,35
1263,Sebastián Zamora Soto,Independientes,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.982839286327362,-1.0714034115372328,258,0.1047521313717431,0.05065853440934454,26,37,11,-0.982839286327362,-1.0714034115372328,32,-0.983895182609558,-1.0555543774849028,32,-0.986889183521271,-1.1081845886981747,26,-0.984454452991486,-1.0733667497493484,32,-0.777459383010864,-0.984404203589744,37,-0.777294337749481,-0.9666512801654897,37
1170,Luis Sánchez Ossa,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.986490070819855,-1.0763932283241495,259,0.10469448747396437,0.05096316317323568,24,30,6,-0.986490070819855,-1.0763932283241495,29,-0.987592160701752,-1.0606352734567837,28,-0.991267800331116,-1.1143879407176434,24,-0.988132238388062,-1.0784053064283703,29,-0.78088390827179,-0.989134982968881,30,-0.780729949474335,-0.9716987408501851,30
1017,Álvaro Carter Fernández,Partido Republicano,1.0,Comité Partido Republicano,1.0,oficialismo,1.0,6,-0.981062054634094,-1.0689743279921635,255,0.10385278569448964,0.0502212676419761,28,38,10,-0.981062054634094,-1.0689743279921635,33,-0.982619881629944,-1.0538016834064776,33,-0.984797239303589,-1.1052208522144988,28,-0.982877790927887,-1.0712067267152412,33,-0.776265442371368,-0.9827548451161219,38,-0.7762531042099,-0.9651215422976739,38
1189,Jaime Bassa Mercado,Frente Amplio,1.0,Frente Amplio,1.0,oposicion,1.0,6,0.790138483047485,1.3518659582785857,261,0.10181546896116389,0.04511612324969029,140,142,2,0.790138483047485,1.3518659582785857,142,0.743837893009186,1.31893413867146,141,0.783053696155548,1.3993604223886398,141,0.787830114364624,1.3546586190754182,142,0.959990799427032,1.4157806013348593,140,0.870132744312286,1.4536814272397496,140
1241,Patricio Pinilla Valencia,Partido Demócrata Cristiano,1.0,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1.0,oposicion,1.0,6,0.334697544574738,0.7293786970026994,254,0.10128270194638322,0.05722825606210559,103,114,11,0.334697544574738,0.7293786970026994,103,0.295456528663635,0.7027067737379352,103,0.248936608433723,0.6426565456524408,103,0.322551667690277,0.717228325486623,103,0.536433637142181,0.8306613989490826,114,0.398892134428024,0.7613539345211924,114
1038,Marcos Ilabaca Cerda,Partido Socialista,1.0,"Socialista, Liberal, Radical e Independientes",1.0,oposicion,1.0,6,0.576128423213959,1.0593614318344136,227,0.09742725984265976,0.03624026607431139,117,117,0,0.576128423213959,1.0593614318344136,117,0.535682559013367,1.0328584380180146,117,0.474297732114792,0.9619341719917538,117,0.573781967163086,1.0614131995034468,117,0.668580830097198,1.0132149407715165,117,0.553048312664032,0.9878339070163955,117
1087,Gael Yeomans Araya,Frente Amplio,1.0,Frente Amplio,1.0,oposicion,1.0,6,0.738458812236786,1.28123125237255,253,0.09607948516008835,0.04447448936222772,127,134,7,0.738458812236786,1.28123125237255,130,0.717705965042114,1.2830200476938267,132,0.683182954788208,1.257869766308856,127,0.735291302204132,1.2826805794743084,130,0.91872239112854,1.3587707327799632,134,0.818150162696838,1.3773107375326383,133
1246,José Antonio Rivas Villalobos,Partido Socialista,1.0,"Socialista, Liberal, Radical e Independientes",1.0,oposicion,1.0,6,0.610677182674408,1.1065819621827218,251,0.09591663095786429,0.03400052151882378,121,122,1,0.610677182674408,1.1065819621827218,121,0.568894982337952,1.078503519941163,121,0.508694469928741,1.0106653312248575,121,0.609582424163818,1.110459734926915,121,0.733211398124695,1.1024982531112009,122,0.617810726165771,1.0829802047284571,122
1044,Raúl Leiva Carvajal,Partido Socialista,1.0,"Socialista, Liberal, Radical e Independientes",1.0,oposicion,1.0,6,0.518639802932739,0.9807871738562249,231,0.09530886583930254,0.0377314250587176,115,115,0,0.518639802932739,0.9807871738562249,115,0.478686034679413,0.9545259719666064,115,0.420331597328186,0.8854783080169224,115,0.514751076698303,0.9805410290671683,115,0.613836228847504,0.9375885076229109,115,0.489655256271362,0.894699412943649,115
1260,César Valenzuela Maass,Partido Socialista,1.0,"Socialista, Liberal, Radical e Independientes",1.0,oposicion,1.0,6,0.604683399200439,1.0983897828149576,262,0.09293465591077599,0.03296227148395902,119,119,0,0.604683399200439,1.0983897828149576,119,0.564384162425995,1.0723041305617846,119,0.5050168633461,1.0054551269041816,119,0.602891504764557,1.1012931922952185,119,0.710425972938538,1.071021534032658,119,0.591091752052307,1.043725777227971,119
1258,Guillermo Valdés Carmona,Partido de la Gente,1.0,Comité Partido de la Gente,1.0,no_alineado,1.0,6,-0.0181336272507906,0.24713634395700898,262,0.08866950851279906,0.04916053718296969,82,87,5,-0.0181336272507906,0.24713634395700898,85,-0.0492361709475517,0.22898263869665653,85,-0.0696387216448784,0.19131882805344355,85,-0.00853640027344227,0.2636385108834691,85,0.178216695785522,0.33580585246980804,87,0.0947498008608818,0.3145204171810245,82
986,Marcela Hernando Pérez,Partido Radical de Chile,1.0,"Socialista, Liberal, Radical e Independientes",1.0,oposicion,1.0,6,0.337180376052856,0.7327721797497838,212,0.08764815479748356,0.03182148436357986,104,111,7,0.337180376052856,0.7327721797497838,105,0.297429651021957,0.7054185099701822,104,0.250678271055222,0.6451240249523003,104,0.32845664024353,0.7253181229297622,105,0.471136778593063,0.7404576456080824,110,0.354234784841537,0.6957451770792943,111
1141,Luis Malla Valenzuela,Partido Liberal de Chile,1.0,"Socialista, Liberal, Radical e Independientes",1.0,oposicion,1.0,6,0.344787180423737,0.7431690027402023,241,0.0865646683437784,0.031252433449112695,107,112,5,0.344787180423737,0.7431690027402023,107,0.305922418832779,0.7170904400395636,107,0.258781611919403,0.6566043343964238,107,0.334421277046204,0.7334896602435034,107,0.477799981832504,0.7496624673227346,111,0.359336078166962,0.7032397892657967,112
1056,Emilia Nuyado Ancapichun,Partido Socialista,1.0,"Socialista, Liberal, Radical e Independientes",1.0,oposicion,1.0,6,0.654856085777283,1.1669647738177522,269,0.08525378891821345,0.03140951307050502,123,124,1,0.654856085777283,1.1669647738177522,124,0.617103159427643,1.1447578299961518,123,0.558841824531555,1.0817109848995388,123,0.653812229633331,1.1710544564046106,124,0.751465916633606,1.1277157922321355,123,0.636276721954346,1.1101096929276923,123
1140,Daniel Lilayu Vivanco,Unión Demócrata Independiente,1.0,Unión Demócrata Independiente,1.0,oficialismo,1.0,6,-0.903686285018921,-0.9632187253483201,264,0.08402965082542402,0.040685740474367425,10,39,29,-0.903686285018921,-0.9632187253483201,39,-0.945759236812592,-1.0031427135389384,39,-0.872952878475189,-0.9467667166411197,36,-0.903160691261292,-0.9619945020619677,39,-0.822951138019562,-1.0472483761737441,10,-0.832023680210114,-1.0470573989276468,10
1182,Sebastián Videla Castillo,Independientes,1.0,"Socialista, Liberal, Radical e Independientes",1.0,oposicion,1.0,6,0.288333207368851,0.6660088792060251,255,0.08393366762667254,0.03442316658239339,101,103,2,0.288333207368851,0.6660088792060251,101,0.249597981572151,0.6396816485186659,101,0.206175461411476,0.5820752115793526,101,0.275049865245819,0.6521509764398479,101,0.438908129930496,0.6959356710587994,103,0.315468162298203,0.638790835658709,103
1238,Álvaro Ortiz Vera,Partido Demócrata Cristiano,1.0,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1.0,oposicion,1.0,6,0.273633152246475,0.6459171476976158,263,0.08308943998648644,0.040847587446282814,99,105,6,0.273633152246475,0.6459171476976158,99,0.235403120517731,0.6201731173469254,99,0.192589670419693,0.5628277077111293,99,0.259534239768982,0.6308946088311498,99,0.442607313394547,0.7010458745229272,105,0.319278329610825,0.6443885781432407,105
1013,Alejandro Bernales Maldonado,Partido Liberal de Chile,1.0,"Socialista, Liberal, Radical e Independientes",1.0,oposicion,1.0,6,0.264273375272751,0.6331243979855141,242,0.08300209439814143,0.04364344815749491,98,104,6,0.264273375272751,0.6331243979855141,98,0.225754782557487,0.6069130437800694,98,0.183621600270271,0.5501223035873727,98,0.249952927231789,0.6177682349206394,98,0.439540207386017,0.6968088487300858,104,0.316280424594879,0.6399841783110446,104
1204,Francisco Crisóstomo Llanos,Partido Socialista,1.0,"Socialista, Liberal, Radical e Independientes",1.0,oposicion,1.0,6,0.587814927101135,1.0753343038011123,262,0.08273575716793335,0.030332995722528705,118,118,0,0.587814927101135,1.0753343038011123,118,0.548982322216034,1.0511368025628516,118,0.495942085981369,0.9925985466331789,118,0.586056232452393,1.078228911864234,118,0.696379542350769,1.0516172198249922,118,0.574347257614136,1.019125448631363,118
1105,Héctor Barría Angulo,Partido Demócrata Cristiano,1.0,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1.0,oposicion,1.0,6,0.27749314904213,0.6511929115363221,247,0.08256355264775794,0.045638845405340724,100,109,9,0.27749314904213,0.6511929115363221,100,0.239278897643089,0.6254997435516406,100,0.196684747934341,0.5686293588885641,100,0.263619124889374,0.6364908911007869,100,0.454857587814331,0.7179689050740913,108,0.339563548564911,0.6741907948519801,109
1202,Eduardo Cretton Rebolledo,Unión Demócrata Independiente,1.0,Unión Demócrata Independiente,1.0,oficialismo,1.0,6,-0.901573121547699,-0.9603304971924579,266,0.08182653144499408,0.04047661324184548,11,40,29,-0.901573121547699,-0.9603304971924579,40,-0.940619111061096,-0.9960784454869096,40,-0.867760062217712,-0.9394098574738313,39,-0.901092290878296,-0.9591607987756534,40,-0.819265604019165,-1.042157028637452,11,-0.828439176082611,-1.0417911915949576,11
1184,Roberto Celedón Fernández,Independientes,1.0,Frente Amplio,1.0,oposicion,1.0,6,0.713096916675568,1.2465671377200362,265,0.08128394814262929,0.03070031266463816,126,130,4,0.713096916675568,1.2465671377200362,127,0.681599020957947,1.2333969170776287,127,0.732579052448273,1.3278510858626655,130,0.711381494998932,1.2499242041566927,127,0.842546939849854,1.2535388461247543,126,0.734818637371063,1.2548834577458299,126
872,Jaime Mulet Martínez,Federación Regionalista Verde Social,1.0,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1.0,oposicion,1.0,6,0.21259069442749,0.5624855780264529,248,0.08124928997842507,0.0321341433199889,92,95,3,0.21259069442749,0.5624855780264529,92,0.174790114164352,0.536870384102516,92,0.134998619556427,0.48123628804802787,92,0.19487202167511,0.5423075338048093,92,0.357416152954102,0.5833593181716294,93,0.263017147779465,0.5617319434269441,95
1255,Eileen Urqueta Rojas,Partido de la Gente,1.0,Comité Partido de la Gente,1.0,no_alineado,1.0,6,0.0800754055380821,0.3813664201076123,263,0.08019475879270732,0.03439765424146891,81,87,6,0.0800754055380821,0.3813664201076123,87,0.0476491674780846,0.3621358014866949,87,0.0199602730572224,0.31825711218873204,87,0.0871394723653793,0.3947142140918178,87,0.170360490679741,0.3249529691412003,86,0.0856638178229332,0.30117166131490497,81
803,René Alinco Bustos,Independientes,1.0,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1.0,oposicion,1.0,6,0.239919424057007,0.59983792083137,220,0.07984662149578692,0.031732262609841626,91,97,6,0.239919424057007,0.59983792083137,96,0.202604219317436,0.5750963544246455,96,0.162353724241257,0.5199912993355831,96,0.231069058179855,0.5918973821444059,97,0.316475480794907,0.526802197735509,91,0.246309354901314,0.5371855352660849,93
1224,Cristian Mella Andaur,Partido Demócrata Cristiano,1.0,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1.0,oposicion,1.0,6,0.245622903108597,0.6076333181148776,260,0.07880067360138632,0.03742811684561925,96,98,2,0.245622903108597,0.6076333181148776,97,0.208469375967979,0.58315705969718,97,0.168594360351562,0.5288326445134913,97,0.230873197317123,0.5916290532584965,96,0.409986257553101,0.6559818126334667,98,0.282351672649384,0.5901374391446904,98
1206,Carolina Cucumides Calderón,Independientes,1.0,"Socialista, Liberal, Radical e Independientes",1.0,oposicion,1.0,6,0.604688107967377,1.0983962186602836,267,0.07860754100421108,0.028427026081828784,120,122,2,0.604688107967377,1.0983962186602836,120,0.564894556999207,1.073005585010914,120,0.515134155750275,1.0197886776560725,122,0.603081405162811,1.1015533553598884,120,0.71161961555481,1.0726704808047989,120,0.593479812145233,1.0472342177611473,120
1229,Javier Muñoz Riquelme,Partido Demócrata Cristiano,1.0,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1.0,oposicion,1.0,6,0.231780007481575,0.5887131344882394,251,0.07848212272876165,0.03949864431614149,94,97,3,0.231780007481575,0.5887131344882394,94,0.194616124033928,0.564118014781608,94,0.155464455485344,0.5102310117594777,94,0.215515404939651,0.5705889165962033,94,0.401702672243118,0.6445385287958719,97,0.270605266094208,0.5728800975059993,97
1214,Constanza Hube Portus,Unión Demócrata Independiente,1.0,Unión Demócrata Independiente,1.0,oficialismo,1.0,6,-0.916859328746796,-0.9812233692442555,264,0.07799023101560054,0.03779234613898357,9,38,29,-0.916859328746796,-0.9812233692442555,38,-0.957984745502472,-1.0199446897226112,37,-0.885342299938202,-0.9643192785551532,33,-0.91695636510849,-0.9808945402939762,38,-0.830618560314178,-1.0578404671991426,9,-0.840297937393188,-1.059213600259856,9
1142,Daniel Manouchehri Lobos,Partido Socialista,1.0,"Socialista, Liberal, Radical e Independientes",1.0,oposicion,1.0,6,0.561064958572388,1.038772999706416,233,0.07787719525808556,0.030452169256237515,116,116,0,0.561064958572388,1.038772999706416,116,0.521172702312469,1.0129169964877491,116,0.473564803600311,0.9608958044483303,116,0.558612644672394,1.0406312661087271,116,0.662522614002228,1.0048458730635181,116,0.541690170764923,0.9711469879818008,116
1116,Felipe Camaño Cárdenas,Independientes,1.0,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1.0,oposicion,1.0,6,0.213547468185425,0.56379327662341,255,0.07772262407448188,0.036057127820601956,93,95,2,0.213547468185425,0.56379327662341,93,0.176743492484093,0.5395549853603074,93,0.138410940766335,0.48607065254892806,93,0.202651277184486,0.5529650941510647,93,0.375504225492477,0.6083469220153634,95,0.255993098020554,0.5514124958744261,94
1196,Priscilla Castillo Gerli,Partido Demócrata Cristiano,1.0,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1.0,oposicion,1.0,6,0.199255913496017,0.5442598750635577,265,0.07685558171291967,0.025971614285496467,91,92,1,0.199255913496017,0.5442598750635577,91,0.162612900137901,0.5201347810903256,91,0.125235348939896,0.467404293350638,91,0.187930688261986,0.5327979246083141,91,0.324377804994583,0.5377187918683184,92,0.245875611901283,0.5365482977330773,92
1208,Jorge Díaz Ibarra,Partido Demócrata Cristiano,1.0,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1.0,oposicion,1.0,6,0.234107002615929,0.5918936233416213,255,0.07683308150907842,0.03576988189930944,95,96,1,0.234107002615929,0.5918936233416213,95,0.19823369383812,0.569089776958107,95,0.158873364329338,0.5150605418325429,95,0.218647941946983,0.5748804843628463,95,0.395735114812851,0.6362947006784268,96,0.269197672605515,0.5708121185365446,96
1222,Andrea Macías Palma,Partido Socialista,1.0,"Socialista, Liberal, Radical e Independientes",1.0,oposicion,1.0,6,0.740606844425201,1.284167138370376,254,0.07430742043892868,0.03438354253198066,125,131,6,0.740606844425201,1.284167138370376,131,0.711983799934387,1.2751558610740372,130,0.649295210838318,1.2098597179314474,125,0.739489316940308,1.2884318490310596,131,0.885057032108307,1.3122640277305462,128,0.773667752742767,1.3119589942668262,128
