spec_id,group_type,group,n_members,mean_coord,median_coord,q25_coord,q75_coord,min_coord,max_coord,mean_z
dedup_lop025,caucus,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",10,0.2327264621853827,0.224760569632053,0.20586730912327728,0.2524179443717003,0.187930688261986,0.322551667690277,0.59416802143447
dedup_lop025,caucus,Comité Partido Nacional Libertarios,8,-0.966892994940281,-0.9977775514125825,-1.0,-0.9668035656213763,-1.0,-0.858866393566132,-1.0493075966950014
dedup_lop025,caucus,Comité Partido Republicano,31,-0.9893977584377412,-0.994174063205719,-0.994923323392868,-0.9878275096416476,-1.0,-0.94538152217865,-1.0801390656913996
dedup_lop025,caucus,Comité Partido de la Gente,13,-0.0363510246746815,-0.0682032257318497,-0.077951654791832,0.0871394723653793,-0.413522064685822,0.159877717494965,0.2255325458965431
dedup_lop025,caucus,Frente Amplio,17,0.7348638352225809,0.750147700309753,0.722987294197083,0.758575022220612,0.63204824924469,0.787830114364624,1.2820949507921777
dedup_lop025,caucus,Fuera del Comité Partido de la Gente,1,-0.468678206205368,-0.468678206205368,-0.468678206205368,-0.468678206205368,-0.468678206205368,-0.468678206205368,-0.36675459789716425
dedup_lop025,caucus,Partido Por la Democracia e Independientes,10,0.3760454595088959,0.37575814127922047,0.33416890352964373,0.3944645076990125,0.318836629390717,0.472031801939011,0.7905146848008039
dedup_lop025,caucus,Por definir,3,-0.7100579341252643,-0.72263890504837,-0.7240995764732361,-0.7023067772388455,-0.725560247898102,-0.681974649429321,-0.6974442138338618
dedup_lop025,caucus,"Renovación Nacional, Evopoli e Independientes",16,-0.7685833908617498,-0.760941356420517,-0.7907382249832154,-0.7383556067943575,-0.865948617458344,-0.689560055732727,-0.777623941342424
dedup_lop025,caucus,"Socialista, Liberal, Radical e Independientes",15,0.5343203792969385,0.586056232452393,0.42458617687225353,0.618240416049957,0.249952927231789,0.75796777009964,1.0073509240664675
dedup_lop025,caucus,Unión Demócrata Independiente,18,-0.8318361043930054,-0.856232434511185,-0.873149678111076,-0.8018772006034848,-0.91695636510849,-0.610281586647034,-0.8642799986876637
dedup_lop025,alignment,no_alineado,22,-0.39438115847720345,-0.15520974621176709,-0.9668035656213763,-0.023453106638044126,-1.0,0.159877717494965,-0.2649678306728234
dedup_lop025,alignment,oficialismo,68,-0.8834101242177627,-0.8903869986534121,-0.9933256953954698,-0.7812633365392683,-1.0,-0.610281586647034,-0.934936275232231
dedup_lop025,alignment,oposicion,64,0.5905989944003522,0.6294733285903931,0.33335638791322725,0.7591969519853595,0.187930688261986,1.0,1.0844524842280285
cap20_balanced_lop025,party,Evolución Política,2,-0.65287908911705,-0.65287908911705,-0.6599212437868115,-0.6458369344472885,-0.666963398456573,-0.638794779777527,-0.8123038858831315
cap20_balanced_lop025,party,Federación Regionalista Verde Social,1,0.357416152954102,0.357416152954102,0.357416152954102,0.357416152954102,0.357416152954102,0.357416152954102,0.5833593181716294
cap20_balanced_lop025,party,Frente Amplio,15,0.921893803278605,0.922530174255371,0.9073337614536285,0.9428770542144775,0.82068794965744,1.0,1.363151851346516
cap20_balanced_lop025,party,Independientes,25,0.07932407975196848,0.375504225492477,-0.625734329223633,0.478314340114594,-0.785287320613861,1.0,0.19919154449009552
cap20_balanced_lop025,party,Partido Acción Humanista,1,1.0,1.0,1.0,1.0,1.0,1.0,1.4710509487917718
cap20_balanced_lop025,party,Partido Comunista,8,1.0,1.0,1.0,1.0,1.0,1.0,1.4710509487917718
cap20_balanced_lop025,party,Partido Demócrata Cristiano,7,0.4236714839935303,0.409986257553101,0.3987188935279845,0.448732450604439,0.324377804994583,0.536433637142181,0.6748871446460264
cap20_balanced_lop025,party,Partido Demócratas Chile,1,-0.566421926021576,-0.566421926021576,-0.566421926021576,-0.566421926021576,-0.566421926021576,-0.566421926021576,-0.69286842164008
cap20_balanced_lop025,party,Partido Liberal de Chile,2,0.4586700946092605,0.4586700946092605,0.44910515099763876,0.46823503822088225,0.439540207386017,0.477799981832504,0.7232356580264101
