"spec_id","diputado_id","diputado_nombre","binary_votes_selected","included_by_minvotes","dimension_1_raw","se_1d","gmp","correctly_classified","dimension_1_aligned"
"raw_lop100","1200","Cristian Contreras Radovic",243,TRUE,-0.438338339328766,0,0.675223350524902,0.860082304526749,-0.438338339328766
"raw_lop100","1201","Flor Contreras Vivallo",243,TRUE,-0.115524381399155,0,0.752062857151031,0.8559670781893,-0.115524381399155
"raw_lop100","1202","Eduardo Cretton Rebolledo",250,TRUE,-0.867760062217712,0,0.950275778770447,0.972,-0.867760062217712
"raw_lop100","1203","Sebastián Cristoffanini Jaraquemada",251,TRUE,-0.994084537029266,0,0.977450907230377,0.99601593625498,-0.994084537029266
"raw_lop100","1204","Francisco Crisóstomo Llanos",247,TRUE,0.495942085981369,0,0.92533677816391,0.983805668016194,0.495942085981369
"raw_lop100","1205","Carlos Cuadrado Prats",226,TRUE,0.390826225280762,0,0.888623535633087,0.942477876106195,0.390826225280762
"raw_lop100","1206","Carolina Cucumides Calderón",253,TRUE,0.515134155750275,0,0.923798322677612,0.964426877470356,0.515134155750275
"raw_lop100","1207","Valentina Cáceres Monsálvez",234,TRUE,0.764321744441986,0,0.964733779430389,0.991452991452991,0.764321744441986
"raw_lop100","1208","Jorge Díaz Ibarra",239,TRUE,0.158873364329338,0,0.729872167110443,0.887029288702929,0.158873364329338
"raw_lop100","1209","Matías Fernández Hartwig",253,TRUE,0.737153112888336,0,0.960212230682373,0.988142292490119,0.737153112888336
"raw_lop100","1210","Gustavo Gatica Villarroel",251,TRUE,0.970096349716187,0,0.967598974704742,0.99203187250996,0.970096349716187
"raw_lop100","1211","Sofía González Cortés",252,TRUE,1,0,0.975602924823761,0.992063492063492,1
"raw_lop100","1212","Erich Grohs Marín",248,TRUE,-0.874470114707947,0,0.946958482265472,0.967741935483871,-0.874470114707947
"raw_lop100","1213","Irací Hassler Jacob",254,TRUE,0.970765292644501,0,0.967959940433502,0.992125984251969,0.970765292644501
"raw_lop100","1214","Constanza Hube Portus",248,TRUE,-0.885342299938202,0,0.957040667533875,0.975806451612903,-0.885342299938202
"raw_lop100","1215","Álvaro Jofré Cáceres",257,TRUE,-0.865669727325439,0,0.919468700885773,0.957198443579767,-0.865669727325439
"raw_lop100","1216","Stephanie Jéldrez Ortiz",252,TRUE,-0.999242305755615,0,0.977192282676697,0.996031746031746,-0.999242305755615
"raw_lop100","1217","Pier Karlezi Hazleby",240,TRUE,-0.885711669921875,0,0.91839587688446,0.958333333333333,-0.885711669921875
"raw_lop100","1218","José Antonio Kast Adriasola",253,TRUE,-0.99865311384201,0,0.977269113063812,0.99604743083004,-0.99865311384201
