"replicate","diputado_id","dimension_1_aligned"
4,"1142",0.651294827461243
4,"1143",-0.800442516803741
4,"1146",-0.987518072128296
4,"1148",0.630849242210388
4,"1150",-0.99912017583847
4,"1152",-0.776157975196838
4,"1153",0.656897485256195
4,"1157",-0.773728311061859
4,"1159",0.896347105503082
4,"1165",-0.99912017583847
4,"1166",-0.603890657424927
4,"1170",-0.99912017583847
4,"1171",0.742261648178101
4,"1172",-0.993413388729095
4,"1173",1
4,"1174",-0.862715542316437
4,"1175",0.381461769342422
4,"1176",-0.857835829257965
4,"1177",0.723175823688507
4,"1178",0.420324116945267
4,"1180",0.741356611251831
4,"1181",0.707400619983673
4,"1182",0.310429483652115
4,"1183",-0.790349185466766
4,"1184",0.745144605636597
4,"1186",0.730747759342194
4,"1187",-0.992496490478516
4,"1188",0.908209621906281
4,"1189",0.764756619930267
4,"1190",-0.99912017583847
4,"1191",-0.999044418334961
4,"1192",-0.0772203803062439
4,"1193",-0.0816394239664078
4,"1194",-0.99912017583847
4,"1195",0.397868514060974
4,"1196",0.222346156835556
4,"1197",-0.759439468383789
4,"1198",-0.998633980751038
4,"1199",-0.885303378105164
4,"1200",-0.495936006307602
4,"1201",-0.0755461379885674
4,"1202",-0.91630744934082
4,"1203",-0.992496490478516
4,"1204",0.653912365436554
4,"1205",0.476911813020706
4,"1206",0.684021949768066
4,"1207",0.726817429065704
4,"1208",0.2574642598629
4,"1209",0.739140629768372
4,"1210",0.919265925884247
4,"1211",0.99895578622818
4,"1212",-0.849761784076691
4,"1213",0.908209621906281
4,"1214",-0.928388714790344
4,"1215",-0.853954434394836
4,"1216",-0.998633980751038
4,"1217",-0.871368885040283
4,"1218",-0.99912017583847
4,"1219",-0.74522078037262
4,"1220",-0.99912017583847
4,"1221",-1
4,"1222",0.73234236240387
4,"1223",-0.853405892848969
4,"1224",0.262627959251404
4,"1225",-0.998868525028229
4,"1226",0.415254354476929
4,"1227",-0.745093166828156
4,"1228",-0.85642272233963
4,"1229",0.249172821640968
4,"1230",-0.0941011756658554
4,"1231",-0.743829011917114
4,"1232",-0.992494165897369
4,"1233",-0.893876135349274
4,"1234",-0.849763035774231
4,"1235",-0.468418657779694
4,"1236",0.0305005107074976
4,"1237",-0.8322713971138
4,"1238",0.267913073301315
4,"1239",0.199618130922318
4,"1240",-0.0986635535955429
4,"1241",0.351250618696213
4,"1242",-0.77590411901474
4,"1243",0.181902557611465
4,"1244",-0.906828224658966
4,"1245",-0.999079883098602
4,"1246",0.666744232177734
4,"1247",-0.99912017583847
4,"1248",-1
4,"1249",-0.87308806180954
4,"1250",0.899165332317352
4,"1251",-0.985731184482574
4,"1252",0.743070840835571
4,"1253",-0.99912017583847
4,"1254",-0.99912017583847
4,"1255",0.115139760077
4,"1256",0.738670349121094
4,"1257",-0.78099113702774
4,"1258",-0.0049520474858582
4,"1259",-0.242982640862465
4,"1260",0.661855041980743
4,"1261",-0.838194668292999
4,"1262",-0.998633980751038
4,"1263",-0.992496490478516
4,"1264",0.449596375226974
5,"803",0.135326415300369
5,"815",-0.930520474910736
5,"843",-0.867508590221405
5,"872",0.156756833195686
5,"915",-0.924607157707214
5,"986",0.29221498966217
5,"1009",-0.929666876792908
5,"1012",1
5,"1013",0.186933368444443
5,"1015",0.70671021938324
5,"1017",-0.996864020824432
5,"1021",-0.822482168674469
5,"1025",-0.988451898097992
5,"1028",-0.810767590999603
5,"1038",0.508613049983978
5,"1039",0.0561617612838745
5,"1044",0.469900846481323
5,"1054",-0.840581655502319
5,"1056",0.613150775432587
5,"1059",-0.840648472309113
5,"1060",-0.847920417785645
5,"1061",0.323994070291519
5,"1062",-0.824951529502869
5,"1065",-0.986841559410095
5,"1073",0.731499016284943
5,"1074",0.759357213973999
5,"1075",-0.925385117530823
5,"1077",0.336212515830994
5,"1082",-0.990739643573761
5,"1086",0.715500712394714
5,"1087",0.660295426845551
5,"1099",0.354115873575211
5,"1100",-0.997629523277283
5,"1102",-0.785870611667633
5,"1104",-0.992108285427094
5,"1105",0.21458113193512
5,"1108",-0.800503849983215
5,"1110",0.26052787899971
5,"1114",0.562291026115417
5,"1116",0.109298393130302
5,"1117",0.899425208568573
5,"1119",-0.817312121391296
5,"1122",0.993075430393219
5,"1127",0.67437756061554
5,"1128",0.884887933731079
5,"1131",-0.815354287624359
5,"1132",-0.83122044801712
5,"1133",-0.996864020824432
5,"1140",-1
5,"1141",0.278916925191879
5,"1142",0.529711663722992
5,"1143",-0.851847529411316
5,"1146",-0.982529699802399
5,"1148",0.582233965396881
5,"1150",-0.999834477901459
5,"1152",-0.936934053897858
5,"1153",0.683895349502563
5,"1157",-0.784220516681671
5,"1159",0.899353921413422
5,"1165",-0.999834477901459
5,"1166",-0.693201839923859
5,"1170",-0.999834477901459
5,"1171",0.682435393333435
5,"1172",-0.996126174926758
5,"1173",1
5,"1174",-0.917251348495483
5,"1175",0.273444265127182
5,"1176",-0.890589952468872
5,"1177",0.745052218437195
5,"1178",0.305334061384201
5,"1180",0.689057946205139
5,"1181",0.580359935760498
5,"1182",0.221575438976288
5,"1183",-0.810241997241974
5,"1184",0.642612159252167
5,"1186",0.654015839099884
5,"1187",-0.996864020824432
5,"1188",0.909239530563354
5,"1189",0.759712517261505
5,"1190",-0.999834477901459
5,"1191",-0.997735142707825
5,"1192",-0.173128589987755
5,"1193",-0.174721986055374
5,"1194",-0.999834477901459
5,"1195",0.261431008577347
5,"1196",0.146414160728455
5,"1197",-0.790230214595795
5,"1198",-0.99766081571579
5,"1199",-0.902058959007263
5,"1200",-0.609440088272095
5,"1201",-0.162379652261734
5,"1202",-1
5,"1203",-0.996864020824432
5,"1204",0.546276807785034
5,"1205",0.367301911115646
5,"1206",0.526376962661743
5,"1207",0.596407234668732
5,"1208",0.170580640435219
5,"1209",0.711207866668701
5,"1210",0.920000553131104
5,"1211",0.999526083469391
5,"1212",-1
5,"1213",0.909239530563354
5,"1214",-1
5,"1215",-1
5,"1216",-0.997729063034058
5,"1217",-1
5,"1218",-0.999834477901459
5,"1219",-0.824353516101837
5,"1220",-0.999834477901459
5,"1221",-1
5,"1222",0.646117508411407
5,"1223",-1
5,"1224",0.175650477409363
5,"1225",-0.998558402061462
5,"1226",0.30024316906929
5,"1227",-0.818943798542023
5,"1228",-1
5,"1229",0.163859009742737
5,"1230",-0.1807901263237
5,"1231",-0.84895658493042
5,"1232",-0.996800065040588
5,"1233",-0.944324612617493
5,"1234",-0.962358236312866
5,"1235",-0.561296403408051
5,"1236",-0.0858880802989006
5,"1237",-0.922725737094879
5,"1238",0.18321518599987
5,"1239",0.0759197100996971
5,"1240",-0.223304405808449
5,"1241",0.274766683578491
5,"1242",-0.868633568286896
5,"1243",0.058628287166357
5,"1244",-0.958146333694458
5,"1245",-0.99875545501709
5,"1246",0.574646890163422
5,"1247",-0.999834477901459
5,"1248",-1
5,"1249",-0.972092866897583
5,"1250",0.906518697738647
5,"1251",-0.991547286510468
5,"1252",0.675690948963165
5,"1253",-0.999834477901459
5,"1254",-0.999834477901459
5,"1255",-0.0370879806578159
5,"1256",0.674383640289307
5,"1257",-0.836292684078217
5,"1258",-0.125530585646629
5,"1259",-0.336984246969223
5,"1260",0.570247709751129
5,"1261",-0.9507896900177
5,"1262",-0.99766081571579
5,"1263",-0.999834477901459
5,"1264",0.331419616937637
6,"803",-0.0734265372157097
6,"815",-0.892086267471313
6,"843",-0.861907660961151
6,"872",0.0686917304992676
6,"915",-0.864628672599792
6,"986",0.158345818519592
6,"1009",-0.891348302364349
6,"1012",0.948644757270813
6,"1013",0.102635376155376
6,"1015",0.825470149517059
6,"1017",-0.967029929161072
6,"1021",-0.907875418663025
6,"1025",-0.956337630748749
6,"1028",-0.770542323589325
6,"1038",0.490730196237564
6,"1039",-0.0243969988077879
6,"1044",0.366714924573898
6,"1054",-0.803726673126221
6,"1056",0.575966835021973
6,"1059",-0.809767067432404
6,"1060",-0.85317999124527
6,"1061",0.151849955320358
6,"1062",-0.716962575912476
6,"1065",-0.936764061450958
6,"1073",1
6,"1074",0.89283287525177
6,"1075",-0.953218460083008
6,"1077",0.180952861905098
6,"1082",-1
6,"1086",0.737105965614319
6,"1087",0.792972981929779
6,"1099",0.189604684710503
6,"1100",-0.9768186211586
6,"1102",-0.772601783275604
6,"1104",-0.978534400463104
6,"1105",0.069303385913372
6,"1108",-0.784250259399414
6,"1110",0.121845051646233
6,"1114",0.65728348493576
6,"1116",0.0270640440285206
6,"1117",0.944775879383087
6,"1119",-0.843140959739685
6,"1122",0.948600947856903
6,"1127",0.780152142047882
6,"1128",0.857304871082306
6,"1131",-0.773950815200806
6,"1132",-0.830777287483215
6,"1133",-0.977556645870209
6,"1140",-1
6,"1141",0.156966969370842
6,"1142",0.4949671626091
6,"1143",-0.863036751747131
6,"1146",-0.949559271335602
6,"1148",NA
6,"1150",-0.977556645870209
6,"1152",-1
6,"1153",0.830210447311401
6,"1157",-0.825595080852509
6,"1159",0.915650367736816
6,"1165",-0.977579236030579
6,"1166",-0.747040033340454
6,"1170",-0.967029929161072
6,"1171",0.791981518268585
6,"1172",-0.951638400554657
6,"1173",0.948644757270813
6,"1174",-0.903534233570099
6,"1175",0.0953114032745361
6,"1176",-0.896945118904114
6,"1177",0.690072298049927
6,"1178",0.13529460132122
6,"1180",0.722237586975098
6,"1181",0.542862236499786
6,"1182",0.109243385493755
6,"1183",-0.845359444618225
6,"1184",0.707763075828552
6,"1186",0.773910462856293
6,"1187",-0.977556645870209
6,"1188",0.948644757270813
6,"1189",0.861804723739624
6,"1190",-0.977556645870209
6,"1191",-0.976724207401276
6,"1192",-0.0801266431808472
6,"1193",-0.0914492681622505
6,"1194",-0.977556645870209
6,"1195",0.126325771212578
6,"1196",-0.0548780933022499
6,"1197",-0.807670414447784
6,"1198",-0.976724982261658
6,"1199",-0.937573552131653
6,"1200",-0.458337336778641
6,"1201",-0.0931056812405586
6,"1202",-1
6,"1203",-0.977556645870209
6,"1204",0.519201219081879
6,"1205",0.320536553859711
6,"1206",0.551713705062866
6,"1207",0.686572849750519
6,"1208",0.0304452106356621
6,"1209",0.763277173042297
6,"1210",0.948620617389679
6,"1211",0.996604800224304
6,"1212",-1
6,"1213",0.948644757270813
6,"1214",-1
6,"1215",-1
6,"1216",-0.976724982261658
6,"1217",-1
6,"1218",-0.971773982048035
6,"1219",-0.838769733905792
6,"1220",-0.973903119564056
6,"1221",-0.977556645870209
6,"1222",0.731531739234924
6,"1223",-1
6,"1224",0.0469596162438393
6,"1225",-0.977315247058868
6,"1226",0.141400098800659
6,"1227",-0.868317544460297
6,"1228",-1
6,"1229",0.0475996881723404
6,"1230",-0.0887644737958908
6,"1231",-0.85361123085022
6,"1232",-0.977584421634674
6,"1233",-0.986397922039032
6,"1234",-0.934001088142395
6,"1235",-0.300908029079437
6,"1236",-0.0879376158118248
6,"1237",-0.858521521091461
6,"1238",0.0892143771052361
6,"1239",-0.0612043999135494
6,"1240",-0.101579815149307
6,"1241",0.167111590504646
6,"1242",-0.88971084356308
6,"1243",-0.0750996023416519
6,"1244",-0.975249707698822
6,"1245",-0.977242410182953
6,"1246",0.530199646949768
6,"1247",-0.977556645870209
6,"1248",-1
6,"1249",-1
6,"1250",0.91279000043869
6,"1251",-0.977581858634949
6,"1252",0.797941446304321
6,"1253",-0.977556645870209
6,"1254",-0.977556645870209
6,"1255",-0.115025959908962
6,"1256",0.797877132892609
6,"1257",-0.904866576194763
6,"1258",-0.0914492681622505
6,"1259",-0.105072624981403
6,"1260",0.55493825674057
6,"1261",-0.931768715381622
6,"1262",-0.976724982261658
6,"1263",-0.967029929161072
6,"1264",0.168842524290085
7,"803",0.158004865050316
7,"815",-0.693883121013641
7,"843",-0.647755026817322
7,"872",0.196274742484093
7,"915",-0.80009400844574
7,"986",0.484667897224426
7,"1009",-0.705362200737
7,"1012",1
7,"1013",0.414699554443359
7,"1015",0.831837356090546
7,"1017",-0.712777018547058
7,"1021",-0.842044532299042
7,"1025",-0.699557363986969
7,"1028",-0.681126296520233
7,"1038",0.624437749385834
7,"1039",0.179835334420204
7,"1044",0.591765105724335
7,"1054",-0.620384514331818
7,"1056",0.830211341381073
7,"1059",-0.81427526473999
7,"1060",-0.749853014945984
7,"1061",0.501150786876678
7,"1062",-0.621669948101044
7,"1065",-0.775334119796753
7,"1073",0.835826396942139
7,"1074",0.751542270183563
7,"1075",-0.858901858329773
7,"1077",0.499629974365234
7,"1082",-0.963221192359924
7,"1086",0.799602270126343
7,"1087",0.822775602340698
7,"1099",0.512614011764526
7,"1100",-0.714986026287079
7,"1102",-0.642744362354279
7,"1104",-0.712028026580811
7,"1105",0.25031566619873
7,"1108",-0.664045929908752
7,"1110",0.466634452342987
7,"1114",0.710798740386963
7,"1116",0.204981446266174
7,"1117",0.934096455574036
7,"1119",-0.629778504371643
7,"1122",0.988457083702087
7,"1127",0.833563983440399
7,"1128",0.903169274330139
7,"1131",-0.680429756641388
7,"1132",-0.786540567874908
7,"1133",-0.712777018547058
7,"1140",-1
7,"1141",0.472168743610382
7,"1142",0.642891228199005
7,"1143",-0.672034442424774
7,"1146",-0.707504093647003
