"spec_id","diputado_id","diputado_nombre","binary_votes_selected","included_by_minvotes","dimension_1_raw","dimension_1_aligned_to_full","dimension_1_z","rank_aligned","gmp","correctly_classified"
"late_cap20","1142","Daniel Manouchehri Lobos",92,TRUE,0.758611798286438,0.758611798286438,1.08632233943569,117,0.935299694538116,0.989130434782609
"late_cap20","1143","Cristóbal Martínez Ramírez",107,TRUE,-0.352875649929047,-0.352875649929047,-0.51599250684324,62,0.906248509883881,0.981308411214953
"late_cap20","1146","José Carlos Meza Pereira",95,TRUE,-1,-1,-1.4488837915555,1,0.897221922874451,0.978947368421053
"late_cap20","1148","Javiera Morales Alvarado",12,FALSE,NA,NA,NA,NA,NA,NA
"late_cap20","1150","Benjamín Moreno Bascur",109,TRUE,-0.982294619083405,-0.982294619083405,-1.42335980138608,10,0.984373211860657,0.990825688073395
"late_cap20","1152","Gloria Naveillan Arriagada",94,TRUE,-0.456800162792206,-0.456800162792206,-0.665809574161721,40,0.965700805187225,0.98936170212766
"late_cap20","1153","Coca Ericka Ñanco Vásquez",30,TRUE,0.853945255279541,0.853945255279541,1.22375458280685,125,0.979550898075104,1
"late_cap20","1157","Marlene Pérez Cartes",68,TRUE,-0.295224636793137,-0.295224636793137,-0.432883089459355,75,0.871077299118042,0.970588235294118
"late_cap20","1159","Lorena Pizarro Sierra",101,TRUE,0.953716814517975,0.953716814517975,1.36758477257715,140,0.92576140165329,0.98019801980198
"late_cap20","1165","Agustín Romero Leiva",108,TRUE,-0.982293784618378,-0.982293784618378,-1.42335859842539,11,0.984229683876038,0.990740740740741
"late_cap20","1166","Natalia Romero Talguia",104,TRUE,-0.220699444413185,-0.220699444413185,-0.325447938154759,76,0.748018860816956,0.913461538461538
"late_cap20","1170","Luis Sánchez Ossa",97,TRUE,-0.945752084255219,-0.945752084255219,-1.37068026265636,24,0.983819007873535,0.989690721649485
"late_cap20","1171","Emilia Schneider Videla",111,TRUE,0.897192060947418,0.897192060947418,1.28609896545106,131,0.953569173812866,0.990990990990991
"late_cap20","1172","Stephan Schubert Rubio",97,TRUE,-0.943852365016937,-0.943852365016937,-1.36794163673292,25,0.98381906747818,0.989690721649485
"late_cap20","1173","Daniela Serrano Salazar",110,TRUE,0.960234224796295,0.960234224796295,1.37698023922413,143,0.930355608463287,0.981818181818182
"late_cap20","1174","Marco Antonio Sulantay Olivares",106,TRUE,-0.404629558324814,-0.404629558324814,-0.590600686997354,50,0.938181757926941,0.981132075471698
"late_cap20","1175","Cristián Tapia Ramos",93,TRUE,0.418996900320053,0.418996900320053,0.596735170545281,93,0.668578386306763,0.838709677419355
"late_cap20","1176","Hotuiti Teao Drago",93,TRUE,-0.347233235836029,-0.347233235836029,-0.507858430399452,64,0.895130515098572,0.956989247311828
"late_cap20","1177","Carolina Tello Rojas",106,TRUE,0.87480503320694,0.87480503320694,1.25382593621423,127,0.936886429786682,0.990566037735849
"late_cap20","1178","Héctor Ulloa Aguilera",93,TRUE,0.463569492101669,0.463569492101669,0.660990799939459,99,0.815296471118927,0.913978494623656
"late_cap20","1180","Consuelo Veloso Ávila",108,TRUE,0.951404571533203,0.951404571533203,1.36425145444688,139,0.96158492565155,1
"late_cap20","1181","Nelson Venegas Salazar",106,TRUE,0.795732378959656,0.795732378959656,1.13983518621654,122,0.891582369804382,0.943396226415094
"late_cap20","1182","Sebastián Videla Castillo",104,TRUE,0.490094482898712,0.490094482898712,0.699229096395033,104,0.831733047962189,0.942307692307692
"late_cap20","1183","Flor Weisse Novoa",97,TRUE,-0.333713114261627,-0.333713114261627,-0.488367889541846,67,0.889291524887085,0.958762886597938
"late_cap20","1184","Roberto Celedón Fernández",110,TRUE,0.887909770011902,0.887909770011902,1.27271766042837,130,0.937197268009186,0.981818181818182
"late_cap20","1186","Ignacio Achurra Díaz",111,TRUE,0.897257626056671,0.897257626056671,1.28619348379053,132,0.953582882881165,0.990990990990991
"late_cap20","1187","Carlo Arqueros Pizarro",106,TRUE,-0.961983680725098,-0.961983680725098,-1.39407965240588,23,0.984131097793579,0.990566037735849
"late_cap20","1188","Marcos Barraza Gómez",110,TRUE,0.960234224796295,0.960234224796295,1.37698023922413,144,0.930355608463287,0.981818181818182
"late_cap20","1189","Jaime Bassa Mercado",103,TRUE,0.96808135509491,0.96808135509491,1.38829262372145,150,0.903520345687866,0.990291262135922
"late_cap20","1190","Enrique Bassaletti Riess",109,TRUE,-0.982297539710999,-0.982297539710999,-1.42336401174847,6,0.984373211860657,0.990825688073395
"late_cap20","1191","Valentina Becerra Peña",102,TRUE,-1,-1,-1.4488837915555,2,0.983611941337585,0.990196078431373
"late_cap20","1192","Lilian Betancurt Delgado",31,TRUE,0.0341108739376068,0.0341108739376068,0.0418853652793424,80,0.810656309127808,0.935483870967742
"late_cap20","1193","Patricio Briones Moller",106,TRUE,0.169963806867599,0.169963806867599,0.237730286149795,85,0.767105221748352,0.877358490566038
"late_cap20","1194","Daniel Bustos Leal",109,TRUE,-0.982296884059906,-0.982296884059906,-1.42336306656508,7,0.984373211860657,0.990825688073395
