boletin,author_order,author_id,author_name,author_chamber
18499-02,0,1237,Francisco Orrego Gutiérrez,Diputado
18499-02,0,1263,Sebastián Zamora Soto,Diputado
18499-02,0,815,Sergio Bobadilla Muñoz,Diputado
18500-13,0,1087,Gael Yeomans Araya,Diputado
18500-13,0,1122,Luis Alberto Cuello Peña y Lillo,Diputado
18500-13,0,1178,Héctor Ulloa Aguilera,Diputado
18500-13,0,1181,Nelson Venegas Salazar,Diputado
18500-13,0,1241,Patricio Pinilla Valencia,Diputado
18500-13,0,1243,Tamara Ramírez Ramírez,Diputado
18502-07,0,1224,Ximena Ordenes Neira,Senador
18502-07,0,1333,Sebastián Keitel Bianchi,Senador
18502-07,0,1509,Diego Ibáñez Cotroneo,Senador
18502-07,0,1513,Vlado Mirosevic Verdugo,Senador
18502-07,0,1514,Beatriz Sánchez Muñoz,Senador
18503-13,0,1215,Yasna Provoste Campillay,Senador
18503-13,0,1337,Paulina Núñez Urrutia,Senador
18503-13,0,1339,Gastón Saavedra Chandía,Senador
18503-13,0,1344,Matías Walker Prieto,Senador
18503-13,0,1450,Paulina Vodanovic Rojas,Senador
18504-09,0,1115,Alfonso De Urresti Longton,Senador
18504-09,0,1224,Ximena Ordenes Neira,Senador
18504-09,0,1332,María José Gatica Bertin,Senador
18504-09,0,1505,Rodolfo Carter Fernández,Senador
18505-06,0,1330,Iván Flores García,Senador
18505-06,0,1337,Paulina Núñez Urrutia,Senador
18505-06,0,1450,Paulina Vodanovic Rojas,Senador
18505-06,0,1500,Danisa Astudillo Peiretti,Senador
18506-07,0,1193,Patricio Briones Moller,Diputado
18506-07,0,1201,Flor Contreras Vivallo,Diputado
18506-07,0,1236,Paula Olmos Contreras,Diputado
18506-07,0,1239,Fabián Ossandón Briceño,Diputado
18506-07,0,1243,Tamara Ramírez Ramírez,Diputado
18507-04,0,1073,Juan Santana Castillo,Diputado
18507-04,0,1075,Diego Schalper Sepúlveda,Diputado
18507-04,0,1086,Gonzalo Winter Etcheberry,Diputado
18507-04,0,1087,Gael Yeomans Araya,Diputado
18507-04,0,1142,Daniel Manouchehri Lobos,Diputado
18507-04,0,1143,Cristóbal Martínez Ramírez,Diputado
18507-04,0,1173,Daniela Serrano Salazar,Diputado
18507-04,0,1193,Patricio Briones Moller,Diputado
18507-04,0,1226,José Montalva Feuerhake,Diputado
18507-04,0,815,Sergio Bobadilla Muñoz,Diputado
18508-04,0,1082,Cristóbal Urruticoechea Ríos,Diputado
18508-04,0,1165,Agustín Romero Leiva,Diputado
18508-04,0,1190,Enrique Bassaletti Riess,Diputado
18508-04,0,1198,Paz Charpentier Rajcevich,Diputado
18508-04,0,1217,Pier Karlezi Hazleby,Diputado
18508-04,0,1223,Hans Marowski Cuevas,Diputado
18508-04,0,1237,Francisco Orrego Gutiérrez,Diputado
18508-04,0,1247,Javiera Rodríguez Pascual,Diputado
18508-04,0,1251,Macarena Santelices Cañas,Diputado
18509-35,0,1087,Gael Yeomans Araya,Diputado
18509-35,0,1128,Ana María Gazmuri Vieira,Diputado
18509-35,0,1141,Luis Malla Valenzuela,Diputado
18509-35,0,1210,Gustavo Gatica Villarroel,Diputado
18509-35,0,1211,Sofía González Cortés,Diputado
18509-35,0,1213,Irací Hassler Jacob,Diputado
18509-35,0,1227,Claudia Mora Vega,Diputado
18509-35,0,1231,Ximena Naranjo Pinto,Diputado
18509-35,0,1238,Álvaro Ortiz Vera,Diputado
18509-35,0,1255,Eileen Urqueta Rojas,Diputado
18510-07,0,1240,Zandra Parisi Fernández,Diputado
18511-07,0,1132,Jorge Guzmán Zepeda,Diputado
18511-07,0,1207,Valentina Cáceres Monsálvez,Diputado
18511-07,0,1255,Eileen Urqueta Rojas,Diputado
18511-07,0,1256,Tatiana Urrutia Herrera,Diputado
18511-07,0,1260,César Valenzuela Maass,Diputado
18512-03,0,1015,Jorge Brito Hasbún,Diputado
18512-03,0,1087,Gael Yeomans Araya,Diputado
18512-03,0,1114,Félix Bugueño Sotelo,Diputado
18512-03,0,1127,Lorena Fries Monleón,Diputado
18512-03,0,1153,Coca Ericka Ñanco Vásquez,Diputado
18512-03,0,1171,Emilia Schneider Videla,Diputado
18512-03,0,1180,Consuelo Veloso Ávila,Diputado
18512-03,0,1189,Jaime Bassa Mercado,Diputado
18512-03,0,1207,Valentina Cáceres Monsálvez,Diputado
18512-03,0,1252,Constanza Schonhaut Soto,Diputado
18513-03,0,1039,Pamela Jiles Moreno,Diputado
18513-03,0,1192,Lilian Betancurt Delgado,Diputado
18513-03,0,1193,Patricio Briones Moller,Diputado
18513-03,0,1201,Flor Contreras Vivallo,Diputado
18513-03,0,1230,Alex Nahuelquin Nahuelquin,Diputado
18513-03,0,1235,Javier Olivares Avendaño,Diputado
18513-03,0,1236,Paula Olmos Contreras,Diputado
18513-03,0,1240,Zandra Parisi Fernández,Diputado
18513-03,0,1243,Tamara Ramírez Ramírez,Diputado
18513-03,0,1259,Juan Marcelo Valenzuela Henríquez,Diputado
18514-07,0,1152,Gloria Naveillan Arriagada,Diputado
18514-07,0,1182,Sebastián Videla Castillo,Diputado
18514-07,0,1241,Patricio Pinilla Valencia,Diputado
18514-07,0,1246,José Antonio Rivas Villalobos,Diputado
18514-07,0,1250,Bernardo Salinas Maya,Diputado
18515-08,0,1116,Felipe Camaño Cárdenas,Diputado
18515-08,0,1175,Cristián Tapia Ramos,Diputado
18515-08,0,1208,Jorge Díaz Ibarra,Diputado
18515-08,0,1229,Javier Muñoz Riquelme,Diputado
18515-08,0,1236,Paula Olmos Contreras,Diputado
18516-18,0,1074,Marisela Santibáñez Novoa,Diputado
18516-18,0,1102,Roberto Arroyo Muñoz,Diputado
18516-18,0,1116,Felipe Camaño Cárdenas,Diputado
18516-18,0,1132,Jorge Guzmán Zepeda,Diputado
18516-18,0,1189,Jaime Bassa Mercado,Diputado
18516-18,0,1210,Gustavo Gatica Villarroel,Diputado
18516-18,0,1211,Sofía González Cortés,Diputado
18516-18,0,1213,Irací Hassler Jacob,Diputado
18516-18,0,1217,Pier Karlezi Hazleby,Diputado
18516-18,0,1240,Zandra Parisi Fernández,Diputado
18517-15,0,1102,Roberto Arroyo Muñoz,Diputado
18518-06,0,1082,Cristóbal Urruticoechea Ríos,Diputado
18518-06,0,1191,Valentina Becerra Peña,Diputado
18518-06,0,1193,Patricio Briones Moller,Diputado
18518-06,0,1198,Paz Charpentier Rajcevich,Diputado
18518-06,0,1202,Eduardo Cretton Rebolledo,Diputado
18518-06,0,1223,Hans Marowski Cuevas,Diputado
18518-06,0,1233,Ricardo Neumann Bertín,Diputado
18518-06,0,1235,Javier Olivares Avendaño,Diputado
18518-06,0,1247,Javiera Rodríguez Pascual,Diputado
18518-06,0,1263,Sebastián Zamora Soto,Diputado
18519-13,0,1087,Gael Yeomans Araya,Diputado
18519-13,0,1153,Coca Ericka Ñanco Vásquez,Diputado
18519-13,0,1171,Emilia Schneider Videla,Diputado
18519-13,0,1177,Carolina Tello Rojas,Diputado
18519-13,0,1180,Consuelo Veloso Ávila,Diputado
18519-13,0,1186,Ignacio Achurra Díaz,Diputado
18519-13,0,1207,Valentina Cáceres Monsálvez,Diputado
18519-13,0,1209,Matías Fernández Hartwig,Diputado
18519-13,0,1252,Constanza Schonhaut Soto,Diputado
18519-13,0,1256,Tatiana Urrutia Herrera,Diputado
18520-07,0,1180,Consuelo Veloso Ávila,Diputado
18520-07,0,1186,Ignacio Achurra Díaz,Diputado
18520-07,0,1205,Carlos Cuadrado Prats,Diputado
18520-07,0,1241,Patricio Pinilla Valencia,Diputado
18520-07,0,1246,José Antonio Rivas Villalobos,Diputado
18523-16,0,1054,Francesca Muñoz González,Diputado
18523-16,0,1119,Sara Concha Smith,Diputado
18523-16,0,1133,Juan Irarrázaval Rossel,Diputado
18523-16,0,1240,Zandra Parisi Fernández,Diputado
18523-16,0,843,René Manuel García García,Diputado
18523-16,0,872,Jaime Mulet Martínez,Diputado
18523-16,0,915,Germán Verdugo Soto,Diputado
18526-07,0,1324,Karim Bianchi Retamales,Senador
18527-04,0,1140,Daniel Lilayu Vivanco,Diputado
18527-04,0,1143,Cristóbal Martínez Ramírez,Diputado
18527-04,0,1157,Marlene Pérez Cartes,Diputado
18527-04,0,1166,Natalia Romero Talguia,Diputado
18527-04,0,1174,Marco Antonio Sulantay Olivares,Diputado
18527-04,0,1199,Jaime Coloma Álamos,Diputado
18527-04,0,1233,Ricardo Neumann Bertín,Diputado
18527-04,0,1234,Mario Olavarría Rodríguez,Diputado
18527-04,0,1249,Omar Sabat Guzmán,Diputado
18527-04,0,815,Sergio Bobadilla Muñoz,Diputado
18528-01,0,1056,Emilia Nuyado Ancapichun,Diputado
18528-01,0,1117,Nathalie Castillo Rojas,Diputado
18528-01,0,1180,Consuelo Veloso Ávila,Diputado
18528-01,0,1206,Carolina Cucumides Calderón,Diputado
18528-01,0,1207,Valentina Cáceres Monsálvez,Diputado
18528-01,0,1211,Sofía González Cortés,Diputado
18528-01,0,1222,Andrea Macías Palma,Diputado
18528-01,0,1246,José Antonio Rivas Villalobos,Diputado
18528-01,0,1260,César Valenzuela Maass,Diputado
18529-14,0,1329,Fidel Espinoza Sandoval,Senador
18529-14,0,1341,Alejandra Sepúlveda Orbenes,Senador
18529-14,0,1343,Esteban Velásquez Núñez,Senador
18529-14,0,1502,Miguel Ángel Becker Alvear,Senador
18530-02,0,1017,Álvaro Carter Fernández,Diputado
18530-02,0,1060,Luis Pardo Sáinz,Diputado
18530-02,0,1075,Diego Schalper Sepúlveda,Diputado
18530-02,0,1170,Luis Sánchez Ossa,Diputado
18530-02,0,1190,Enrique Bassaletti Riess,Diputado
18530-02,0,1223,Hans Marowski Cuevas,Diputado
18530-02,0,1235,Javier Olivares Avendaño,Diputado
18530-02,0,1261,Daniel Valenzuela Salazar,Diputado
18530-02,0,1263,Sebastián Zamora Soto,Diputado
18531-03,0,1015,Jorge Brito Hasbún,Diputado
18531-03,0,1188,Marcos Barraza Gómez,Diputado
18531-03,0,1189,Jaime Bassa Mercado,Diputado
18531-03,0,1205,Carlos Cuadrado Prats,Diputado
18531-03,0,1261,Daniel Valenzuela Salazar,Diputado
18532-06,0,1234,Mario Olavarría Rodríguez,Diputado
18533-07,0,1127,Lorena Fries Monleón,Diputado
18533-07,0,1188,Marcos Barraza Gómez,Diputado
18533-07,0,1205,Carlos Cuadrado Prats,Diputado
18533-07,0,1211,Sofía González Cortés,Diputado
18533-07,0,1238,Álvaro Ortiz Vera,Diputado
18533-07,0,1260,César Valenzuela Maass,Diputado
18534-13,0,1059,Ximena Ossandón Irarrázabal,Diputado
18534-13,0,1087,Gael Yeomans Araya,Diputado
18534-13,0,1122,Luis Alberto Cuello Peña y Lillo,Diputado
18534-13,0,1146,José Carlos Meza Pereira,Diputado
18534-13,0,1178,Héctor Ulloa Aguilera,Diputado
18534-13,0,1211,Sofía González Cortés,Diputado
18534-13,0,1241,Patricio Pinilla Valencia,Diputado
18534-13,0,1243,Tamara Ramírez Ramírez,Diputado
18534-13,0,1246,José Antonio Rivas Villalobos,Diputado
18535-07,0,1192,Lilian Betancurt Delgado,Diputado
18535-07,0,1201,Flor Contreras Vivallo,Diputado
18535-07,0,1228,Paulina Muñoz Minte,Diputado
18535-07,0,1230,Alex Nahuelquin Nahuelquin,Diputado
18535-07,0,1232,Cristian Neira Martínez,Diputado
18536-07,0,1102,Roberto Arroyo Muñoz,Diputado
18536-07,0,1192,Lilian Betancurt Delgado,Diputado
18536-07,0,1201,Flor Contreras Vivallo,Diputado
18536-07,0,1230,Alex Nahuelquin Nahuelquin,Diputado
18536-07,0,1240,Zandra Parisi Fernández,Diputado
18537-06,0,1102,Roberto Arroyo Muñoz,Diputado
18537-06,0,1108,Juan Carlos Beltrán Silva,Diputado
18537-06,0,1132,Jorge Guzmán Zepeda,Diputado
18537-06,0,1193,Patricio Briones Moller,Diputado
18537-06,0,1219,Tomás Kast Sommerhoff,Diputado
18537-06,0,843,René Manuel García García,Diputado
18538-07,0,1110,Pedro Araya Guerrero,Senador
18538-07,0,1117,Iván Moreira Barros,Senador
18538-07,0,1224,Ximena Ordenes Neira,Senador
18538-07,0,1337,Paulina Núñez Urrutia,Senador
18538-07,0,1450,Paulina Vodanovic Rojas,Senador
18539-21,0,1117,Iván Moreira Barros,Senador
18539-21,0,1330,Iván Flores García,Senador
18539-21,0,1337,Paulina Núñez Urrutia,Senador
18539-21,0,1503,Miguel Ángel Calisto Águila,Senador
18539-21,0,911,Carlos Ignacio Kuschel Silva,Senador
18540-06,0,1028,Eduardo Durán Salinas,Diputado
18540-06,0,1054,Francesca Muñoz González,Diputado
18540-06,0,1114,Félix Bugueño Sotelo,Diputado
18540-06,0,1182,Sebastián Videla Castillo,Diputado
18540-06,0,1201,Flor Contreras Vivallo,Diputado
18540-06,0,1241,Patricio Pinilla Valencia,Diputado
18540-06,0,1246,José Antonio Rivas Villalobos,Diputado
18541-06,0,1009,Jorge Alessandri Vergara,Diputado
18541-06,0,1143,Cristóbal Martínez Ramírez,Diputado
18541-06,0,1166,Natalia Romero Talguia,Diputado
18541-06,0,1174,Marco Antonio Sulantay Olivares,Diputado
18541-06,0,1183,Flor Weisse Novoa,Diputado
18541-06,0,1199,Jaime Coloma Álamos,Diputado
18541-06,0,1202,Eduardo Cretton Rebolledo,Diputado
18541-06,0,1231,Ximena Naranjo Pinto,Diputado
18541-06,0,1257,Alejandra Valdebenito Torres,Diputado
18541-06,0,815,Sergio Bobadilla Muñoz,Diputado
18542-29,0,1193,Patricio Briones Moller,Diputado
18543-35,0,1132,Jorge Guzmán Zepeda,Diputado
18543-35,0,1193,Patricio Briones Moller,Diputado
18543-35,0,1219,Tomás Kast Sommerhoff,Diputado
18543-35,0,1251,Macarena Santelices Cañas,Diputado
18543-35,0,843,René Manuel García García,Diputado
18543-35,0,915,Germán Verdugo Soto,Diputado
18544-06,0,1021,Andrés Celis Montt,Diputado
18544-06,0,1028,Eduardo Durán Salinas,Diputado
18544-06,0,1059,Ximena Ossandón Irarrázabal,Diputado
18544-06,0,1060,Luis Pardo Sáinz,Diputado
18544-06,0,1062,Joanna Pérez Olea,Diputado
18544-06,0,1075,Diego Schalper Sepúlveda,Diputado
18544-06,0,1227,Claudia Mora Vega,Diputado
18544-06,0,1237,Francisco Orrego Gutiérrez,Diputado
18544-06,0,1261,Daniel Valenzuela Salazar,Diputado
18545-07,0,1131,Mauro González Villarroel,Diputado
18545-07,0,1237,Francisco Orrego Gutiérrez,Diputado
18545-07,0,1261,Daniel Valenzuela Salazar,Diputado
18546-34,0,1320,Loreto Carvajal Ambiado,Senador
18546-34,0,1325,Fabiola Campillai Rojas,Senador
18546-34,0,1326,Juan Luis Castro González,Senador
18546-34,0,1500,Danisa Astudillo Peiretti,Senador
18547-35,0,1330,Iván Flores García,Senador
18547-35,0,1331,Sergio Gahona Salazar,Senador
18547-35,0,1337,Paulina Núñez Urrutia,Senador
18547-35,0,1344,Matías Walker Prieto,Senador
18547-35,0,1450,Paulina Vodanovic Rojas,Senador
18548-11,0,1334,Alejandro Kusanovic Glusevic,Senador
18548-11,0,1511,Enrique Lee Flores,Senador
18549-15,0,1332,María José Gatica Bertin,Senador
18549-15,0,1337,Paulina Núñez Urrutia,Senador
18549-15,0,1508,Camila Flores Oporto,Senador
18550-36,0,1332,María José Gatica Bertin,Senador
18550-36,0,1337,Paulina Núñez Urrutia,Senador
18550-36,0,1508,Camila Flores Oporto,Senador
18552-07,0,1341,Alejandra Sepúlveda Orbenes,Senador
18552-07,0,1343,Esteban Velásquez Núñez,Senador
18553-11,0,1330,Iván Flores García,Senador
18553-11,0,1331,Sergio Gahona Salazar,Senador
18553-11,0,1337,Paulina Núñez Urrutia,Senador
18553-11,0,1344,Matías Walker Prieto,Senador
18553-11,0,1450,Paulina Vodanovic Rojas,Senador
18554-36,0,1500,Danisa Astudillo Peiretti,Senador
18555-17,0,1325,Fabiola Campillai Rojas,Senador
18556-13,0,1325,Fabiola Campillai Rojas,Senador
18556-13,0,1339,Gastón Saavedra Chandía,Senador
18557-03,0,1326,Juan Luis Castro González,Senador
18557-03,0,1339,Gastón Saavedra Chandía,Senador
18557-03,0,1450,Paulina Vodanovic Rojas,Senador
18557-03,0,1509,Diego Ibáñez Cotroneo,Senador
18558-25,0,1326,Juan Luis Castro González,Senador
18558-25,0,1337,Paulina Núñez Urrutia,Senador
18558-25,0,1450,Paulina Vodanovic Rojas,Senador
18559-37,0,1115,Alfonso De Urresti Longton,Senador
18559-37,0,1337,Paulina Núñez Urrutia,Senador
18559-37,0,1511,Enrique Lee Flores,Senador
18560-35,0,1325,Fabiola Campillai Rojas,Senador
18560-35,0,1326,Juan Luis Castro González,Senador
18560-35,0,1333,Sebastián Keitel Bianchi,Senador
18560-35,0,1343,Esteban Velásquez Núñez,Senador
18560-35,0,1502,Miguel Ángel Becker Alvear,Senador
18561-36,0,1320,Loreto Carvajal Ambiado,Senador
18561-36,0,1325,Fabiola Campillai Rojas,Senador
18561-36,0,1342,Enrique Van Rysselberghe Herrera,Senador
18561-36,0,1500,Danisa Astudillo Peiretti,Senador
18562-07,0,1039,Pamela Jiles Moreno,Diputado
18562-07,0,1059,Ximena Ossandón Irarrázabal,Diputado
18562-07,0,1062,Joanna Pérez Olea,Diputado
18562-07,0,1116,Felipe Camaño Cárdenas,Diputado
18562-07,0,1196,Priscilla Castillo Gerli,Diputado
18562-07,0,1197,Carlos Chandía Alarcón,Diputado
18562-07,0,1229,Javier Muñoz Riquelme,Diputado
18562-07,0,1237,Francisco Orrego Gutiérrez,Diputado
18562-07,0,872,Jaime Mulet Martínez,Diputado
18562-07,0,986,Marcela Hernando Pérez,Diputado
18563-07,0,1012,Boris Barrera Moreno,Diputado
18563-07,0,1074,Marisela Santibáñez Novoa,Diputado
18563-07,0,1117,Nathalie Castillo Rojas,Diputado
18563-07,0,1122,Luis Alberto Cuello Peña y Lillo,Diputado
18563-07,0,1128,Ana María Gazmuri Vieira,Diputado
18563-07,0,1159,Lorena Pizarro Sierra,Diputado
18563-07,0,1173,Daniela Serrano Salazar,Diputado
18563-07,0,1211,Sofía González Cortés,Diputado
18563-07,0,1250,Bernardo Salinas Maya,Diputado
18564-07,0,1059,Ximena Ossandón Irarrázabal,Diputado
18564-07,0,1061,Andrea Parra Sauterel,Diputado
18564-07,0,1157,Marlene Pérez Cartes,Diputado
18564-07,0,1203,Sebastián Cristoffanini Jaraquemada,Diputado
18564-07,0,1212,Erich Grohs Marín,Diputado
18564-07,0,1228,Paulina Muñoz Minte,Diputado
18564-07,0,1234,Mario Olavarría Rodríguez,Diputado
18564-07,0,1249,Omar Sabat Guzmán,Diputado
18564-07,0,1251,Macarena Santelices Cañas,Diputado
18565-03,0,1044,Raúl Leiva Carvajal,Diputado
18565-03,0,1082,Cristóbal Urruticoechea Ríos,Diputado
18565-03,0,1116,Felipe Camaño Cárdenas,Diputado
18565-03,0,1152,Gloria Naveillan Arriagada,Diputado
18565-03,0,1198,Paz Charpentier Rajcevich,Diputado
18565-03,0,1205,Carlos Cuadrado Prats,Diputado
18565-03,0,1217,Pier Karlezi Hazleby,Diputado
18565-03,0,1219,Tomás Kast Sommerhoff,Diputado
18565-03,0,1223,Hans Marowski Cuevas,Diputado
18565-03,0,1228,Paulina Muñoz Minte,Diputado
18566-07,0,1039,Pamela Jiles Moreno,Diputado
18566-07,0,1193,Patricio Briones Moller,Diputado
18566-07,0,1201,Flor Contreras Vivallo,Diputado
18566-07,0,1230,Alex Nahuelquin Nahuelquin,Diputado
18566-07,0,1236,Paula Olmos Contreras,Diputado
18566-07,0,1239,Fabián Ossandón Briceño,Diputado
18566-07,0,1243,Tamara Ramírez Ramírez,Diputado
18566-07,0,1255,Eileen Urqueta Rojas,Diputado
18566-07,0,1259,Juan Marcelo Valenzuela Henríquez,Diputado
18567-07,0,1061,Andrea Parra Sauterel,Diputado
18567-07,0,1077,Raúl Soto Mardones,Diputado
18567-07,0,1099,Jaime Araya Guerrero,Diputado
18567-07,0,1110,Carlos Bianchi Chelech,Diputado
18567-07,0,1175,Cristián Tapia Ramos,Diputado
18567-07,0,1178,Héctor Ulloa Aguilera,Diputado
18567-07,0,1195,Carlos Carvajal Gallardo,Diputado
18567-07,0,1205,Carlos Cuadrado Prats,Diputado
18567-07,0,1226,José Montalva Feuerhake,Diputado
18567-07,0,1264,Fernando Zamorano Peralta,Diputado
18568-07,0,1102,Roberto Arroyo Muñoz,Diputado
18568-07,0,1165,Agustín Romero Leiva,Diputado
18569-06,0,1099,Jaime Araya Guerrero,Diputado
18569-06,0,1116,Felipe Camaño Cárdenas,Diputado
18569-06,0,1238,Álvaro Ortiz Vera,Diputado
18569-06,0,1241,Patricio Pinilla Valencia,Diputado
18570-07,0,1214,Constanza Hube Portus,Diputado
18570-07,0,1215,Álvaro Jofré Cáceres,Diputado
18570-07,0,1228,Paulina Muñoz Minte,Diputado
18570-07,0,1230,Alex Nahuelquin Nahuelquin,Diputado
18570-07,0,872,Jaime Mulet Martínez,Diputado
18571-08,0,1341,Alejandra Sepúlveda Orbenes,Senador
18571-08,0,1343,Esteban Velásquez Núñez,Senador
18572-07,0,1324,Karim Bianchi Retamales,Senador
18573-25,0,1044,Raúl Leiva Carvajal,Diputado
18573-25,0,1059,Ximena Ossandón Irarrázabal,Diputado
18573-25,0,1075,Diego Schalper Sepúlveda,Diputado
18573-25,0,1099,Jaime Araya Guerrero,Diputado
18573-25,0,1100,Cristián Araya Lerdo de Tejada,Diputado
18573-25,0,1108,Juan Carlos Beltrán Silva,Diputado
18573-25,0,1131,Mauro González Villarroel,Diputado
18573-25,0,1152,Gloria Naveillan Arriagada,Diputado
18573-25,0,1190,Enrique Bassaletti Riess,Diputado
18573-25,0,1237,Francisco Orrego Gutiérrez,Diputado
18574-25,0,1104,Chiara Barchiesi Chávez,Diputado
18574-25,0,1165,Agustín Romero Leiva,Diputado
18574-25,0,1190,Enrique Bassaletti Riess,Diputado
18574-25,0,1191,Valentina Becerra Peña,Diputado
18574-25,0,1219,Tomás Kast Sommerhoff,Diputado
18574-25,0,1220,Leandro Kunstmann Collado,Diputado
18574-25,0,1245,Alejandro Riquelme Ducci,Diputado
18574-25,0,1247,Javiera Rodríguez Pascual,Diputado
18574-25,0,1263,Sebastián Zamora Soto,Diputado
18575-11,0,1061,Andrea Parra Sauterel,Diputado
18575-11,0,1102,Roberto Arroyo Muñoz,Diputado
18575-11,0,1114,Félix Bugueño Sotelo,Diputado
18575-11,0,1195,Carlos Carvajal Gallardo,Diputado
18575-11,0,1209,Matías Fernández Hartwig,Diputado
18575-11,0,1222,Andrea Macías Palma,Diputado
18575-11,0,1224,Cristian Mella Andaur,Diputado
18575-11,0,1264,Fernando Zamorano Peralta,Diputado
18575-11,0,803,René Alinco Bustos,Diputado
18576-06,0,1028,Eduardo Durán Salinas,Diputado
18576-06,0,1197,Carlos Chandía Alarcón,Diputado
18576-06,0,1227,Claudia Mora Vega,Diputado
18576-06,0,1237,Francisco Orrego Gutiérrez,Diputado
18576-06,0,1261,Daniel Valenzuela Salazar,Diputado
18576-06,0,843,René Manuel García García,Diputado
18577-03,0,1337,Paulina Núñez Urrutia,Senador
18577-03,0,1339,Gastón Saavedra Chandía,Senador
18577-03,0,1344,Matías Walker Prieto,Senador
18577-03,0,1506,Ricardo Celis Araya,Senador
18578-37,0,1334,Alejandro Kusanovic Glusevic,Senador
18578-37,0,1508,Camila Flores Oporto,Senador
18578-37,0,1510,Vanessa Kaiser Barents-Von Hohenhagen,Senador
18578-37,0,1517,Ignacio Urrutia Bonilla,Senador
18579-07,0,1222,Francisco Huenchumilla Jaramillo,Senador
18579-07,0,1338,Claudia Pascual Grau,Senador
18579-07,0,1509,Diego Ibáñez Cotroneo,Senador
18579-07,0,1514,Beatriz Sánchez Muñoz,Senador
18580-07,0,1115,Alfonso De Urresti Longton,Senador
18580-07,0,1326,Juan Luis Castro González,Senador
18580-07,0,1339,Gastón Saavedra Chandía,Senador
18580-07,0,1450,Paulina Vodanovic Rojas,Senador
18580-07,0,1500,Danisa Astudillo Peiretti,Senador
18581-07,0,1110,Pedro Araya Guerrero,Senador
18581-07,0,1337,Paulina Núñez Urrutia,Senador
18581-07,0,1339,Gastón Saavedra Chandía,Senador
18581-07,0,1506,Ricardo Celis Araya,Senador
18581-07,0,1515,Arturo Squella Ovalle,Senador
18582-07,0,1110,Pedro Araya Guerrero,Senador
18582-07,0,1117,Iván Moreira Barros,Senador
18582-07,0,1337,Paulina Núñez Urrutia,Senador
18582-07,0,1450,Paulina Vodanovic Rojas,Senador
18582-07,0,1518,Cristian Vial Maceratta,Senador
18583-14,0,1056,Emilia Nuyado Ancapichun,Diputado
18583-14,0,1108,Juan Carlos Beltrán Silva,Diputado
18583-14,0,1261,Daniel Valenzuela Salazar,Diputado
18586-11,0,1200,Cristian Contreras Radovic,Diputado
18586-11,0,1258,Guillermo Valdés Carmona,Diputado
18587-06,0,1028,Eduardo Durán Salinas,Diputado
18587-06,0,1059,Ximena Ossandón Irarrázabal,Diputado
18587-06,0,1060,Luis Pardo Sáinz,Diputado
18587-06,0,1062,Joanna Pérez Olea,Diputado
18587-06,0,1075,Diego Schalper Sepúlveda,Diputado
18587-06,0,1108,Juan Carlos Beltrán Silva,Diputado
18587-06,0,1131,Mauro González Villarroel,Diputado
18587-06,0,1197,Carlos Chandía Alarcón,Diputado
18587-06,0,1227,Claudia Mora Vega,Diputado
18587-06,0,1242,Rodrigo Ramírez Parra,Diputado
18588-13,0,1082,Cristóbal Urruticoechea Ríos,Diputado
18588-13,0,1193,Patricio Briones Moller,Diputado
18588-13,0,1212,Erich Grohs Marín,Diputado
18588-13,0,1215,Álvaro Jofré Cáceres,Diputado
18588-13,0,1228,Paulina Muñoz Minte,Diputado
18588-13,0,1261,Daniel Valenzuela Salazar,Diputado
18588-13,0,1262,Diego Vergara Rodríguez,Diputado
18589-08,0,1246,José Antonio Rivas Villalobos,Diputado
18589-08,0,1261,Daniel Valenzuela Salazar,Diputado
18590-07,0,1038,Marcos Ilabaca Cerda,Diputado
18590-07,0,1204,Francisco Crisóstomo Llanos,Diputado
18590-07,0,1206,Carolina Cucumides Calderón,Diputado
18590-07,0,1241,Patricio Pinilla Valencia,Diputado
18590-07,0,1252,Constanza Schonhaut Soto,Diputado
18591-07,0,1157,Marlene Pérez Cartes,Diputado
18591-07,0,1193,Patricio Briones Moller,Diputado
18591-07,0,1197,Carlos Chandía Alarcón,Diputado
18591-07,0,1199,Jaime Coloma Álamos,Diputado
18591-07,0,1227,Claudia Mora Vega,Diputado
18591-07,0,1234,Mario Olavarría Rodríguez,Diputado
18591-07,0,1249,Omar Sabat Guzmán,Diputado
18591-07,0,1251,Macarena Santelices Cañas,Diputado
18592-03,0,1193,Patricio Briones Moller,Diputado
18593-07,0,1056,Emilia Nuyado Ancapichun,Diputado
18593-07,0,1073,Juan Santana Castillo,Diputado
18593-07,0,1117,Nathalie Castillo Rojas,Diputado
18593-07,0,1159,Lorena Pizarro Sierra,Diputado
18593-07,0,1188,Marcos Barraza Gómez,Diputado
18593-07,0,1206,Carolina Cucumides Calderón,Diputado
18593-07,0,1211,Sofía González Cortés,Diputado
18594-25,0,1099,Jaime Araya Guerrero,Diputado
18594-25,0,1100,Cristián Araya Lerdo de Tejada,Diputado
18594-25,0,1190,Enrique Bassaletti Riess,Diputado
18594-25,0,1199,Jaime Coloma Álamos,Diputado
18594-25,0,1210,Gustavo Gatica Villarroel,Diputado
18594-25,0,1211,Sofía González Cortés,Diputado
18594-25,0,1241,Patricio Pinilla Valencia,Diputado
18594-25,0,1246,José Antonio Rivas Villalobos,Diputado
18594-25,0,1250,Bernardo Salinas Maya,Diputado
