vote_id,fecha,boletin,group_type,group_name,group_size,n_affirmative,n_against,n_abstention,n_no_vote,n_excused,n_substantive,n_binary,participation_substantive_pct,yes_share_binary,minority_share_binary,rice_index,modal_position,modal_count,modal_agreement_pct,modal_tie,formal_group,rice_eligible,modal_eligible,chamber_affirmative,chamber_against,chamber_abstention,chamber_no_vote,chamber_excused,chamber_binary_minority_share
89482,2026-07-21,18216-05,party,Partido Demócrata Cristiano,7,7,0,0,0,0,7,7,100.0000,1.000000,0.000000,1.000000,Afirmativo,7,100.0000,0,1,1,1,98,47,0,10,0,0.324138
89482,2026-07-21,18216-05,party,Partido Demócratas Chile,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,98,47,0,10,0,0.324138
89482,2026-07-21,18216-05,party,Partido Liberal de Chile,2,2,0,0,0,0,2,2,100.0000,1.000000,0.000000,1.000000,Afirmativo,2,100.0000,0,1,1,1,98,47,0,10,0,0.324138
89482,2026-07-21,18216-05,party,Partido Nacional Libertario,8,8,0,0,0,0,8,8,100.0000,1.000000,0.000000,1.000000,Afirmativo,8,100.0000,0,1,1,1,98,47,0,10,0,0.324138
89482,2026-07-21,18216-05,party,Partido Por la Democracia,4,0,4,0,0,0,4,4,100.0000,0.000000,0.000000,1.000000,En Contra,4,100.0000,0,1,1,1,98,47,0,10,0,0.324138
89482,2026-07-21,18216-05,party,Partido Radical de Chile,1,0,0,0,1,0,0,0,0.0000,,,,,0,,0,0,0,0,98,47,0,10,0,0.324138
89482,2026-07-21,18216-05,party,Partido Republicano,28,28,0,0,0,0,28,28,100.0000,1.000000,0.000000,1.000000,Afirmativo,28,100.0000,0,1,1,1,98,47,0,10,0,0.324138
89482,2026-07-21,18216-05,party,Partido Social Cristiano,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,98,47,0,10,0,0.324138
89482,2026-07-21,18216-05,party,Partido Socialista,10,0,10,0,0,0,10,10,100.0000,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,98,47,0,10,0,0.324138
89482,2026-07-21,18216-05,party,Partido de la Gente,14,12,0,0,2,0,12,12,85.7143,1.000000,0.000000,1.000000,Afirmativo,12,100.0000,0,1,1,1,98,47,0,10,0,0.324138
89482,2026-07-21,18216-05,party,Renovación Nacional,11,11,0,0,0,0,11,11,100.0000,1.000000,0.000000,1.000000,Afirmativo,11,100.0000,0,1,1,1,98,47,0,10,0,0.324138
89482,2026-07-21,18216-05,party,Unión Demócrata Independiente,13,13,0,0,0,0,13,13,100.0000,1.000000,0.000000,1.000000,Afirmativo,13,100.0000,0,1,1,1,98,47,0,10,0,0.324138
89483,2026-07-21,18216-05,caucus,Comité Comunista e Independientes,12,0,10,0,2,0,10,10,83.3333,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,caucus,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",10,9,1,0,0,0,10,10,100.0000,0.900000,0.100000,0.800000,Afirmativo,9,90.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,caucus,Comité Partido Nacional Libertarios,8,8,0,0,0,0,8,8,100.0000,1.000000,0.000000,1.000000,Afirmativo,8,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,caucus,Comité Partido Republicano,31,31,0,0,0,0,31,31,100.0000,1.000000,0.000000,1.000000,Afirmativo,31,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,caucus,Comité Partido de la Gente,13,10,1,0,2,0,11,11,84.6154,0.909091,0.090909,0.818182,Afirmativo,10,90.9091,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,caucus,Frente Amplio,18,0,15,0,3,0,15,15,83.3333,0.000000,0.000000,1.000000,En Contra,15,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,caucus,Fuera del Comité Partido de la Gente,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,caucus,Partido Por la Democracia e Independientes,10,0,9,0,1,0,9,9,90.0000,0.000000,0.000000,1.000000,En Contra,9,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,caucus,Por definir,3,3,0,0,0,0,3,3,100.0000,1.000000,0.000000,1.000000,Afirmativo,3,100.0000,0,0,0,0,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,caucus,"Renovación Nacional, Evopoli e Independientes",16,16,0,0,0,0,16,16,100.0000,1.000000,0.000000,1.000000,Afirmativo,16,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,caucus,"Socialista, Liberal, Radical e Independientes",15,0,14,0,1,0,14,14,93.3333,0.000000,0.000000,1.000000,En Contra,14,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,caucus,Unión Demócrata Independiente,18,17,0,0,1,0,17,17,94.4444,1.000000,0.000000,1.000000,Afirmativo,17,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Evolución Política,2,2,0,0,0,0,2,2,100.0000,1.000000,0.000000,1.000000,Afirmativo,2,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Federación Regionalista Verde Social,1,0,1,0,0,0,1,1,100.0000,0.000000,0.000000,1.000000,En Contra,1,100.0000,0,0,0,0,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Frente Amplio,16,0,13,0,3,0,13,13,81.2500,0.000000,0.000000,1.000000,En Contra,13,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Independientes,25,11,11,0,3,0,22,22,88.0000,0.500000,0.500000,0.000000,,11,50.0000,1,0,0,0,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Partido Acción Humanista,1,0,0,0,1,0,0,0,0.0000,,,,,0,,0,0,0,0,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Partido Comunista,8,0,8,0,0,0,8,8,100.0000,0.000000,0.000000,1.000000,En Contra,8,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Partido Cristiano de Chile,2,2,0,0,0,0,2,2,100.0000,1.000000,0.000000,1.000000,Afirmativo,2,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Partido Demócrata Cristiano,7,7,0,0,0,0,7,7,100.0000,1.000000,0.000000,1.000000,Afirmativo,7,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Partido Demócratas Chile,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Partido Liberal de Chile,2,0,2,0,0,0,2,2,100.0000,0.000000,0.000000,1.000000,En Contra,2,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Partido Nacional Libertario,8,8,0,0,0,0,8,8,100.0000,1.000000,0.000000,1.000000,Afirmativo,8,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Partido Por la Democracia,4,0,4,0,0,0,4,4,100.0000,0.000000,0.000000,1.000000,En Contra,4,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Partido Radical de Chile,1,0,0,0,1,0,0,0,0.0000,,,,,0,,0,0,0,0,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Partido Republicano,28,28,0,0,0,0,28,28,100.0000,1.000000,0.000000,1.000000,Afirmativo,28,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Partido Social Cristiano,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Partido Socialista,10,0,10,0,0,0,10,10,100.0000,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Partido de la Gente,14,11,1,0,2,0,12,12,85.7143,0.916667,0.083333,0.833333,Afirmativo,11,91.6667,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Renovación Nacional,11,11,0,0,0,0,11,11,100.0000,1.000000,0.000000,1.000000,Afirmativo,11,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89483,2026-07-21,18216-05,party,Unión Demócrata Independiente,13,13,0,0,0,0,13,13,100.0000,1.000000,0.000000,1.000000,Afirmativo,13,100.0000,0,1,1,1,95,50,0,10,0,0.344828
89484,2026-07-21,18216-05,caucus,Comité Comunista e Independientes,12,0,10,0,2,0,10,10,83.3333,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,caucus,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",10,0,10,0,0,0,10,10,100.0000,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,caucus,Comité Partido Nacional Libertarios,8,8,0,0,0,0,8,8,100.0000,1.000000,0.000000,1.000000,Afirmativo,8,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,caucus,Comité Partido Republicano,31,31,0,0,0,0,31,31,100.0000,1.000000,0.000000,1.000000,Afirmativo,31,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,caucus,Comité Partido de la Gente,13,8,3,0,2,0,11,11,84.6154,0.727273,0.272727,0.454545,Afirmativo,8,72.7273,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,caucus,Frente Amplio,18,0,15,0,3,0,15,15,83.3333,0.000000,0.000000,1.000000,En Contra,15,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,caucus,Fuera del Comité Partido de la Gente,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,caucus,Partido Por la Democracia e Independientes,10,0,9,0,1,0,9,9,90.0000,0.000000,0.000000,1.000000,En Contra,9,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,caucus,Por definir,3,3,0,0,0,0,3,3,100.0000,1.000000,0.000000,1.000000,Afirmativo,3,100.0000,0,0,0,0,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,caucus,"Renovación Nacional, Evopoli e Independientes",16,16,0,0,0,0,16,16,100.0000,1.000000,0.000000,1.000000,Afirmativo,16,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,caucus,"Socialista, Liberal, Radical e Independientes",15,0,14,0,1,0,14,14,93.3333,0.000000,0.000000,1.000000,En Contra,14,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,caucus,Unión Demócrata Independiente,18,17,0,0,1,0,17,17,94.4444,1.000000,0.000000,1.000000,Afirmativo,17,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Evolución Política,2,2,0,0,0,0,2,2,100.0000,1.000000,0.000000,1.000000,Afirmativo,2,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Federación Regionalista Verde Social,1,0,1,0,0,0,1,1,100.0000,0.000000,0.000000,1.000000,En Contra,1,100.0000,0,0,0,0,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Frente Amplio,16,0,13,0,3,0,13,13,81.2500,0.000000,0.000000,1.000000,En Contra,13,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Independientes,25,9,13,0,3,0,22,22,88.0000,0.409091,0.409091,0.181818,En Contra,13,59.0909,0,0,0,0,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Partido Acción Humanista,1,0,0,0,1,0,0,0,0.0000,,,,,0,,0,0,0,0,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Partido Comunista,8,0,8,0,0,0,8,8,100.0000,0.000000,0.000000,1.000000,En Contra,8,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Partido Cristiano de Chile,2,2,0,0,0,0,2,2,100.0000,1.000000,0.000000,1.000000,Afirmativo,2,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Partido Demócrata Cristiano,7,0,7,0,0,0,7,7,100.0000,0.000000,0.000000,1.000000,En Contra,7,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Partido Demócratas Chile,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Partido Liberal de Chile,2,0,2,0,0,0,2,2,100.0000,0.000000,0.000000,1.000000,En Contra,2,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Partido Nacional Libertario,8,8,0,0,0,0,8,8,100.0000,1.000000,0.000000,1.000000,Afirmativo,8,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Partido Por la Democracia,4,0,4,0,0,0,4,4,100.0000,0.000000,0.000000,1.000000,En Contra,4,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Partido Radical de Chile,1,0,0,0,1,0,0,0,0.0000,,,,,0,,0,0,0,0,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Partido Republicano,28,28,0,0,0,0,28,28,100.0000,1.000000,0.000000,1.000000,Afirmativo,28,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Partido Social Cristiano,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Partido Socialista,10,0,10,0,0,0,10,10,100.0000,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Partido de la Gente,14,9,3,0,2,0,12,12,85.7143,0.750000,0.250000,0.500000,Afirmativo,9,75.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Renovación Nacional,11,11,0,0,0,0,11,11,100.0000,1.000000,0.000000,1.000000,Afirmativo,11,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89484,2026-07-21,18216-05,party,Unión Demócrata Independiente,13,13,0,0,0,0,13,13,100.0000,1.000000,0.000000,1.000000,Afirmativo,13,100.0000,0,1,1,1,84,61,0,10,0,0.420690
89485,2026-07-21,18216-05,caucus,Comité Comunista e Independientes,12,0,10,0,2,0,10,10,83.3333,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,caucus,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",10,0,10,0,0,0,10,10,100.0000,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,caucus,Comité Partido Nacional Libertarios,8,8,0,0,0,0,8,8,100.0000,1.000000,0.000000,1.000000,Afirmativo,8,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,caucus,Comité Partido Republicano,31,31,0,0,0,0,31,31,100.0000,1.000000,0.000000,1.000000,Afirmativo,31,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,caucus,Comité Partido de la Gente,13,0,11,0,2,0,11,11,84.6154,0.000000,0.000000,1.000000,En Contra,11,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,caucus,Frente Amplio,18,0,15,0,3,0,15,15,83.3333,0.000000,0.000000,1.000000,En Contra,15,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,caucus,Fuera del Comité Partido de la Gente,1,0,1,0,0,0,1,1,100.0000,0.000000,0.000000,1.000000,En Contra,1,100.0000,0,0,0,0,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,caucus,Partido Por la Democracia e Independientes,10,0,9,0,1,0,9,9,90.0000,0.000000,0.000000,1.000000,En Contra,9,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,caucus,Por definir,3,3,0,0,0,0,3,3,100.0000,1.000000,0.000000,1.000000,Afirmativo,3,100.0000,0,0,0,0,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,caucus,"Renovación Nacional, Evopoli e Independientes",16,16,0,0,0,0,16,16,100.0000,1.000000,0.000000,1.000000,Afirmativo,16,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,caucus,"Socialista, Liberal, Radical e Independientes",15,0,14,0,1,0,14,14,93.3333,0.000000,0.000000,1.000000,En Contra,14,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,caucus,Unión Demócrata Independiente,18,17,0,0,1,0,17,17,94.4444,1.000000,0.000000,1.000000,Afirmativo,17,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Evolución Política,2,2,0,0,0,0,2,2,100.0000,1.000000,0.000000,1.000000,Afirmativo,2,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Federación Regionalista Verde Social,1,0,1,0,0,0,1,1,100.0000,0.000000,0.000000,1.000000,En Contra,1,100.0000,0,0,0,0,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Frente Amplio,16,0,13,0,3,0,13,13,81.2500,0.000000,0.000000,1.000000,En Contra,13,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Independientes,25,9,13,0,3,0,22,22,88.0000,0.409091,0.409091,0.181818,En Contra,13,59.0909,0,0,0,0,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Partido Acción Humanista,1,0,0,0,1,0,0,0,0.0000,,,,,0,,0,0,0,0,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Partido Comunista,8,0,8,0,0,0,8,8,100.0000,0.000000,0.000000,1.000000,En Contra,8,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Partido Cristiano de Chile,2,2,0,0,0,0,2,2,100.0000,1.000000,0.000000,1.000000,Afirmativo,2,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Partido Demócrata Cristiano,7,0,7,0,0,0,7,7,100.0000,0.000000,0.000000,1.000000,En Contra,7,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Partido Demócratas Chile,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Partido Liberal de Chile,2,0,2,0,0,0,2,2,100.0000,0.000000,0.000000,1.000000,En Contra,2,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Partido Nacional Libertario,8,8,0,0,0,0,8,8,100.0000,1.000000,0.000000,1.000000,Afirmativo,8,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Partido Por la Democracia,4,0,4,0,0,0,4,4,100.0000,0.000000,0.000000,1.000000,En Contra,4,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Partido Radical de Chile,1,0,0,0,1,0,0,0,0.0000,,,,,0,,0,0,0,0,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Partido Republicano,28,28,0,0,0,0,28,28,100.0000,1.000000,0.000000,1.000000,Afirmativo,28,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Partido Social Cristiano,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Partido Socialista,10,0,10,0,0,0,10,10,100.0000,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Partido de la Gente,14,0,12,0,2,0,12,12,85.7143,0.000000,0.000000,1.000000,En Contra,12,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Renovación Nacional,11,11,0,0,0,0,11,11,100.0000,1.000000,0.000000,1.000000,Afirmativo,11,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89485,2026-07-21,18216-05,party,Unión Demócrata Independiente,13,13,0,0,0,0,13,13,100.0000,1.000000,0.000000,1.000000,Afirmativo,13,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,caucus,Comité Comunista e Independientes,12,0,10,0,2,0,10,10,83.3333,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,caucus,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",10,0,10,0,0,0,10,10,100.0000,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,caucus,Comité Partido Nacional Libertarios,8,8,0,0,0,0,8,8,100.0000,1.000000,0.000000,1.000000,Afirmativo,8,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,caucus,Comité Partido Republicano,31,31,0,0,0,0,31,31,100.0000,1.000000,0.000000,1.000000,Afirmativo,31,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,caucus,Comité Partido de la Gente,13,0,11,0,2,0,11,11,84.6154,0.000000,0.000000,1.000000,En Contra,11,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,caucus,Frente Amplio,18,0,15,0,3,0,15,15,83.3333,0.000000,0.000000,1.000000,En Contra,15,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,caucus,Fuera del Comité Partido de la Gente,1,0,1,0,0,0,1,1,100.0000,0.000000,0.000000,1.000000,En Contra,1,100.0000,0,0,0,0,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,caucus,Partido Por la Democracia e Independientes,10,0,9,0,1,0,9,9,90.0000,0.000000,0.000000,1.000000,En Contra,9,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,caucus,Por definir,3,3,0,0,0,0,3,3,100.0000,1.000000,0.000000,1.000000,Afirmativo,3,100.0000,0,0,0,0,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,caucus,"Renovación Nacional, Evopoli e Independientes",16,16,0,0,0,0,16,16,100.0000,1.000000,0.000000,1.000000,Afirmativo,16,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,caucus,"Socialista, Liberal, Radical e Independientes",15,0,14,0,1,0,14,14,93.3333,0.000000,0.000000,1.000000,En Contra,14,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,caucus,Unión Demócrata Independiente,18,17,0,0,1,0,17,17,94.4444,1.000000,0.000000,1.000000,Afirmativo,17,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Evolución Política,2,2,0,0,0,0,2,2,100.0000,1.000000,0.000000,1.000000,Afirmativo,2,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Federación Regionalista Verde Social,1,0,1,0,0,0,1,1,100.0000,0.000000,0.000000,1.000000,En Contra,1,100.0000,0,0,0,0,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Frente Amplio,16,0,13,0,3,0,13,13,81.2500,0.000000,0.000000,1.000000,En Contra,13,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Independientes,25,9,13,0,3,0,22,22,88.0000,0.409091,0.409091,0.181818,En Contra,13,59.0909,0,0,0,0,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Partido Acción Humanista,1,0,0,0,1,0,0,0,0.0000,,,,,0,,0,0,0,0,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Partido Comunista,8,0,8,0,0,0,8,8,100.0000,0.000000,0.000000,1.000000,En Contra,8,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Partido Cristiano de Chile,2,2,0,0,0,0,2,2,100.0000,1.000000,0.000000,1.000000,Afirmativo,2,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Partido Demócrata Cristiano,7,0,7,0,0,0,7,7,100.0000,0.000000,0.000000,1.000000,En Contra,7,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Partido Demócratas Chile,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Partido Liberal de Chile,2,0,2,0,0,0,2,2,100.0000,0.000000,0.000000,1.000000,En Contra,2,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Partido Nacional Libertario,8,8,0,0,0,0,8,8,100.0000,1.000000,0.000000,1.000000,Afirmativo,8,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Partido Por la Democracia,4,0,4,0,0,0,4,4,100.0000,0.000000,0.000000,1.000000,En Contra,4,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Partido Radical de Chile,1,0,0,0,1,0,0,0,0.0000,,,,,0,,0,0,0,0,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Partido Republicano,28,28,0,0,0,0,28,28,100.0000,1.000000,0.000000,1.000000,Afirmativo,28,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Partido Social Cristiano,1,1,0,0,0,0,1,1,100.0000,1.000000,0.000000,1.000000,Afirmativo,1,100.0000,0,0,0,0,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Partido Socialista,10,0,10,0,0,0,10,10,100.0000,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Partido de la Gente,14,0,12,0,2,0,12,12,85.7143,0.000000,0.000000,1.000000,En Contra,12,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Renovación Nacional,11,11,0,0,0,0,11,11,100.0000,1.000000,0.000000,1.000000,Afirmativo,11,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89486,2026-07-21,18216-05,party,Unión Demócrata Independiente,13,13,0,0,0,0,13,13,100.0000,1.000000,0.000000,1.000000,Afirmativo,13,100.0000,0,1,1,1,75,70,0,10,0,0.482759
89487,2026-07-21,18216-05,caucus,Comité Comunista e Independientes,12,0,10,0,2,0,10,10,83.3333,0.000000,0.000000,1.000000,En Contra,10,100.0000,0,1,1,1,96,48,0,11,0,0.333333
