diputado_id,diputado_nombre,group_type,scope,min_chamber_binary_minority_share,comparisons,matches,divergences,agreement_pct,group_names_observed
1100,Cristián Araya Lerdo de Tejada,caucus,minority_ge_10,0.10,256,256,0,100.0000,Comité Partido Republicano
1100,Cristián Araya Lerdo de Tejada,caucus,minority_ge_20,0.20,237,237,0,100.0000,Comité Partido Republicano
1100,Cristián Araya Lerdo de Tejada,party,all,0.00,354,354,0,100.0000,Partido Republicano
1100,Cristián Araya Lerdo de Tejada,party,minority_ge_05,0.05,267,267,0,100.0000,Partido Republicano
1100,Cristián Araya Lerdo de Tejada,party,minority_ge_10,0.10,256,256,0,100.0000,Partido Republicano
1100,Cristián Araya Lerdo de Tejada,party,minority_ge_20,0.20,237,237,0,100.0000,Partido Republicano
1102,Roberto Arroyo Muñoz,caucus,all,0.00,25,23,2,92.0000,Comité Partido de la Gente;Por definir
1102,Roberto Arroyo Muñoz,caucus,minority_ge_05,0.05,16,14,2,87.5000,Comité Partido de la Gente;Por definir
1102,Roberto Arroyo Muñoz,caucus,minority_ge_10,0.10,16,14,2,87.5000,Comité Partido de la Gente;Por definir
1102,Roberto Arroyo Muñoz,caucus,minority_ge_20,0.20,13,12,1,92.3077,Comité Partido de la Gente;Por definir
1102,Roberto Arroyo Muñoz,party,all,0.00,201,195,6,97.0149,Partido Social Cristiano;Partido de la Gente
1102,Roberto Arroyo Muñoz,party,minority_ge_05,0.05,159,153,6,96.2264,Partido Social Cristiano;Partido de la Gente
1102,Roberto Arroyo Muñoz,party,minority_ge_10,0.10,150,144,6,96.0000,Partido Social Cristiano;Partido de la Gente
1102,Roberto Arroyo Muñoz,party,minority_ge_20,0.20,134,130,4,97.0149,Partido Social Cristiano;Partido de la Gente
1104,Chiara Barchiesi Chávez,caucus,all,0.00,342,341,1,99.7076,Comité Partido Republicano
1104,Chiara Barchiesi Chávez,caucus,minority_ge_05,0.05,257,256,1,99.6109,Comité Partido Republicano
1104,Chiara Barchiesi Chávez,caucus,minority_ge_10,0.10,246,245,1,99.5935,Comité Partido Republicano
1104,Chiara Barchiesi Chávez,caucus,minority_ge_20,0.20,228,227,1,99.5614,Comité Partido Republicano
1104,Chiara Barchiesi Chávez,party,all,0.00,342,341,1,99.7076,Partido Republicano
1104,Chiara Barchiesi Chávez,party,minority_ge_05,0.05,257,256,1,99.6109,Partido Republicano
1104,Chiara Barchiesi Chávez,party,minority_ge_10,0.10,246,245,1,99.5935,Partido Republicano
1104,Chiara Barchiesi Chávez,party,minority_ge_20,0.20,228,227,1,99.5614,Partido Republicano
1105,Héctor Barría Angulo,caucus,all,0.00,319,307,12,96.2382,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
1105,Héctor Barría Angulo,caucus,minority_ge_05,0.05,244,235,9,96.3115,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
1105,Héctor Barría Angulo,caucus,minority_ge_10,0.10,234,226,8,96.5812,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
1105,Héctor Barría Angulo,caucus,minority_ge_20,0.20,220,212,8,96.3636,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
1105,Héctor Barría Angulo,party,all,0.00,319,307,12,96.2382,Partido Demócrata Cristiano
1105,Héctor Barría Angulo,party,minority_ge_05,0.05,244,235,9,96.3115,Partido Demócrata Cristiano
1105,Héctor Barría Angulo,party,minority_ge_10,0.10,234,226,8,96.5812,Partido Demócrata Cristiano
1105,Héctor Barría Angulo,party,minority_ge_20,0.20,220,212,8,96.3636,Partido Demócrata Cristiano
1107,María Francisca Bello Campos,caucus,all,0.00,0,0,0,,Frente Amplio
1107,María Francisca Bello Campos,caucus,minority_ge_05,0.05,0,0,0,,Frente Amplio
1107,María Francisca Bello Campos,caucus,minority_ge_10,0.10,0,0,0,,Frente Amplio
1107,María Francisca Bello Campos,caucus,minority_ge_20,0.20,0,0,0,,Frente Amplio
1107,María Francisca Bello Campos,party,all,0.00,0,0,0,,Frente Amplio
1107,María Francisca Bello Campos,party,minority_ge_05,0.05,0,0,0,,Frente Amplio
1107,María Francisca Bello Campos,party,minority_ge_10,0.10,0,0,0,,Frente Amplio
1107,María Francisca Bello Campos,party,minority_ge_20,0.20,0,0,0,,Frente Amplio
1108,Juan Carlos Beltrán Silva,caucus,all,0.00,341,326,15,95.6012,"Renovación Nacional, Evopoli e Independientes"
1108,Juan Carlos Beltrán Silva,caucus,minority_ge_05,0.05,251,236,15,94.0239,"Renovación Nacional, Evopoli e Independientes"
1108,Juan Carlos Beltrán Silva,caucus,minority_ge_10,0.10,242,228,14,94.2149,"Renovación Nacional, Evopoli e Independientes"
1108,Juan Carlos Beltrán Silva,caucus,minority_ge_20,0.20,229,217,12,94.7598,"Renovación Nacional, Evopoli e Independientes"
1108,Juan Carlos Beltrán Silva,party,all,0.00,340,324,16,95.2941,Renovación Nacional
1108,Juan Carlos Beltrán Silva,party,minority_ge_05,0.05,250,234,16,93.6000,Renovación Nacional
1108,Juan Carlos Beltrán Silva,party,minority_ge_10,0.10,241,226,15,93.7759,Renovación Nacional
1108,Juan Carlos Beltrán Silva,party,minority_ge_20,0.20,228,215,13,94.2982,Renovación Nacional
1110,Carlos Bianchi Chelech,caucus,all,0.00,350,333,17,95.1429,Partido Por la Democracia e Independientes
1110,Carlos Bianchi Chelech,caucus,minority_ge_05,0.05,263,248,15,94.2966,Partido Por la Democracia e Independientes
1110,Carlos Bianchi Chelech,caucus,minority_ge_10,0.10,252,237,15,94.0476,Partido Por la Democracia e Independientes
1110,Carlos Bianchi Chelech,caucus,minority_ge_20,0.20,234,220,14,94.0171,Partido Por la Democracia e Independientes
1110,Carlos Bianchi Chelech,party,all,0.00,0,0,0,,Independientes
1110,Carlos Bianchi Chelech,party,minority_ge_05,0.05,0,0,0,,Independientes
1110,Carlos Bianchi Chelech,party,minority_ge_10,0.10,0,0,0,,Independientes
1110,Carlos Bianchi Chelech,party,minority_ge_20,0.20,0,0,0,,Independientes
1114,Félix Bugueño Sotelo,caucus,all,0.00,353,326,27,92.3513,Frente Amplio
1114,Félix Bugueño Sotelo,caucus,minority_ge_05,0.05,264,239,25,90.5303,Frente Amplio
1114,Félix Bugueño Sotelo,caucus,minority_ge_10,0.10,253,229,24,90.5138,Frente Amplio
1114,Félix Bugueño Sotelo,caucus,minority_ge_20,0.20,234,215,19,91.8803,Frente Amplio
1114,Félix Bugueño Sotelo,party,all,0.00,353,326,27,92.3513,Frente Amplio
1114,Félix Bugueño Sotelo,party,minority_ge_05,0.05,264,239,25,90.5303,Frente Amplio
1114,Félix Bugueño Sotelo,party,minority_ge_10,0.10,253,229,24,90.5138,Frente Amplio
1114,Félix Bugueño Sotelo,party,minority_ge_20,0.20,234,215,19,91.8803,Frente Amplio
1116,Felipe Camaño Cárdenas,caucus,all,0.00,339,317,22,93.5103,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
1116,Felipe Camaño Cárdenas,caucus,minority_ge_05,0.05,255,235,20,92.1569,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
1116,Felipe Camaño Cárdenas,caucus,minority_ge_10,0.10,244,224,20,91.8033,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
1116,Felipe Camaño Cárdenas,caucus,minority_ge_20,0.20,226,206,20,91.1504,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
1116,Felipe Camaño Cárdenas,party,all,0.00,0,0,0,,Independientes
1116,Felipe Camaño Cárdenas,party,minority_ge_05,0.05,0,0,0,,Independientes
1116,Felipe Camaño Cárdenas,party,minority_ge_10,0.10,0,0,0,,Independientes
1116,Felipe Camaño Cárdenas,party,minority_ge_20,0.20,0,0,0,,Independientes
1117,Nathalie Castillo Rojas,caucus,all,0.00,289,283,6,97.9239,Comité Comunista e Independientes
1117,Nathalie Castillo Rojas,caucus,minority_ge_05,0.05,228,227,1,99.5614,Comité Comunista e Independientes
1117,Nathalie Castillo Rojas,caucus,minority_ge_10,0.10,222,221,1,99.5495,Comité Comunista e Independientes
1117,Nathalie Castillo Rojas,caucus,minority_ge_20,0.20,208,207,1,99.5192,Comité Comunista e Independientes
1117,Nathalie Castillo Rojas,party,all,0.00,288,282,6,97.9167,Partido Comunista
1117,Nathalie Castillo Rojas,party,minority_ge_05,0.05,228,227,1,99.5614,Partido Comunista
1117,Nathalie Castillo Rojas,party,minority_ge_10,0.10,222,221,1,99.5495,Partido Comunista
1117,Nathalie Castillo Rojas,party,minority_ge_20,0.20,208,207,1,99.5192,Partido Comunista
1119,Sara Concha Smith,caucus,all,0.00,0,0,0,,Por definir
1119,Sara Concha Smith,caucus,minority_ge_05,0.05,0,0,0,,Por definir
1119,Sara Concha Smith,caucus,minority_ge_10,0.10,0,0,0,,Por definir
1119,Sara Concha Smith,caucus,minority_ge_20,0.20,0,0,0,,Por definir
1119,Sara Concha Smith,party,all,0.00,353,353,0,100.0000,Partido Cristiano de Chile;Partido Social Cristiano
1119,Sara Concha Smith,party,minority_ge_05,0.05,262,262,0,100.0000,Partido Cristiano de Chile;Partido Social Cristiano
1119,Sara Concha Smith,party,minority_ge_10,0.10,251,251,0,100.0000,Partido Cristiano de Chile;Partido Social Cristiano
1119,Sara Concha Smith,party,minority_ge_20,0.20,232,232,0,100.0000,Partido Cristiano de Chile;Partido Social Cristiano
1122,Luis Alberto Cuello Peña y Lillo,caucus,all,0.00,352,350,2,99.4318,Comité Comunista e Independientes
1122,Luis Alberto Cuello Peña y Lillo,caucus,minority_ge_05,0.05,266,265,1,99.6241,Comité Comunista e Independientes
1122,Luis Alberto Cuello Peña y Lillo,caucus,minority_ge_10,0.10,255,255,0,100.0000,Comité Comunista e Independientes
1122,Luis Alberto Cuello Peña y Lillo,caucus,minority_ge_20,0.20,236,236,0,100.0000,Comité Comunista e Independientes
1122,Luis Alberto Cuello Peña y Lillo,party,all,0.00,351,350,1,99.7151,Partido Comunista
1122,Luis Alberto Cuello Peña y Lillo,party,minority_ge_05,0.05,266,265,1,99.6241,Partido Comunista
1122,Luis Alberto Cuello Peña y Lillo,party,minority_ge_10,0.10,255,255,0,100.0000,Partido Comunista
1122,Luis Alberto Cuello Peña y Lillo,party,minority_ge_20,0.20,236,236,0,100.0000,Partido Comunista
1127,Lorena Fries Monleón,caucus,all,0.00,344,336,8,97.6744,Frente Amplio
1127,Lorena Fries Monleón,caucus,minority_ge_05,0.05,259,253,6,97.6834,Frente Amplio
1127,Lorena Fries Monleón,caucus,minority_ge_10,0.10,248,243,5,97.9839,Frente Amplio
1127,Lorena Fries Monleón,caucus,minority_ge_20,0.20,230,226,4,98.2609,Frente Amplio
1127,Lorena Fries Monleón,party,all,0.00,344,336,8,97.6744,Frente Amplio
1127,Lorena Fries Monleón,party,minority_ge_05,0.05,259,253,6,97.6834,Frente Amplio
1127,Lorena Fries Monleón,party,minority_ge_10,0.10,248,243,5,97.9839,Frente Amplio
1127,Lorena Fries Monleón,party,minority_ge_20,0.20,230,226,4,98.2609,Frente Amplio
1128,Ana María Gazmuri Vieira,caucus,all,0.00,316,314,2,99.3671,Comité Comunista e Independientes
1128,Ana María Gazmuri Vieira,caucus,minority_ge_05,0.05,235,234,1,99.5745,Comité Comunista e Independientes
1128,Ana María Gazmuri Vieira,caucus,minority_ge_10,0.10,226,225,1,99.5575,Comité Comunista e Independientes
1128,Ana María Gazmuri Vieira,caucus,minority_ge_20,0.20,208,207,1,99.5192,Comité Comunista e Independientes
1128,Ana María Gazmuri Vieira,party,all,0.00,0,0,0,,Partido Acción Humanista
1128,Ana María Gazmuri Vieira,party,minority_ge_05,0.05,0,0,0,,Partido Acción Humanista
1128,Ana María Gazmuri Vieira,party,minority_ge_10,0.10,0,0,0,,Partido Acción Humanista
1128,Ana María Gazmuri Vieira,party,minority_ge_20,0.20,0,0,0,,Partido Acción Humanista
1131,Mauro González Villarroel,caucus,all,0.00,305,301,4,98.6885,"Renovación Nacional, Evopoli e Independientes"
1131,Mauro González Villarroel,caucus,minority_ge_05,0.05,248,245,3,98.7903,"Renovación Nacional, Evopoli e Independientes"
1131,Mauro González Villarroel,caucus,minority_ge_10,0.10,239,236,3,98.7448,"Renovación Nacional, Evopoli e Independientes"
1131,Mauro González Villarroel,caucus,minority_ge_20,0.20,224,221,3,98.6607,"Renovación Nacional, Evopoli e Independientes"
1131,Mauro González Villarroel,party,all,0.00,304,302,2,99.3421,Renovación Nacional
1131,Mauro González Villarroel,party,minority_ge_05,0.05,247,246,1,99.5951,Renovación Nacional
1131,Mauro González Villarroel,party,minority_ge_10,0.10,238,237,1,99.5798,Renovación Nacional
1131,Mauro González Villarroel,party,minority_ge_20,0.20,223,222,1,99.5516,Renovación Nacional
1132,Jorge Guzmán Zepeda,caucus,all,0.00,358,342,16,95.5307,"Renovación Nacional, Evopoli e Independientes"
1132,Jorge Guzmán Zepeda,caucus,minority_ge_05,0.05,264,248,16,93.9394,"Renovación Nacional, Evopoli e Independientes"
1132,Jorge Guzmán Zepeda,caucus,minority_ge_10,0.10,254,239,15,94.0945,"Renovación Nacional, Evopoli e Independientes"
1132,Jorge Guzmán Zepeda,caucus,minority_ge_20,0.20,236,223,13,94.4915,"Renovación Nacional, Evopoli e Independientes"
1132,Jorge Guzmán Zepeda,party,all,0.00,319,319,0,100.0000,Evolución Política
1132,Jorge Guzmán Zepeda,party,minority_ge_05,0.05,240,240,0,100.0000,Evolución Política
1132,Jorge Guzmán Zepeda,party,minority_ge_10,0.10,230,230,0,100.0000,Evolución Política
1132,Jorge Guzmán Zepeda,party,minority_ge_20,0.20,214,214,0,100.0000,Evolución Política
1133,Juan Irarrázaval Rossel,caucus,all,0.00,359,359,0,100.0000,Comité Partido Republicano
1133,Juan Irarrázaval Rossel,caucus,minority_ge_05,0.05,265,265,0,100.0000,Comité Partido Republicano
1133,Juan Irarrázaval Rossel,caucus,minority_ge_10,0.10,254,254,0,100.0000,Comité Partido Republicano
1133,Juan Irarrázaval Rossel,caucus,minority_ge_20,0.20,235,235,0,100.0000,Comité Partido Republicano
1133,Juan Irarrázaval Rossel,party,all,0.00,359,359,0,100.0000,Partido Republicano
1133,Juan Irarrázaval Rossel,party,minority_ge_05,0.05,265,265,0,100.0000,Partido Republicano
1133,Juan Irarrázaval Rossel,party,minority_ge_10,0.10,254,254,0,100.0000,Partido Republicano
1133,Juan Irarrázaval Rossel,party,minority_ge_20,0.20,235,235,0,100.0000,Partido Republicano
1140,Daniel Lilayu Vivanco,caucus,all,0.00,359,347,12,96.6574,Unión Demócrata Independiente
1140,Daniel Lilayu Vivanco,caucus,minority_ge_05,0.05,268,257,11,95.8955,Unión Demócrata Independiente
1140,Daniel Lilayu Vivanco,caucus,minority_ge_10,0.10,257,248,9,96.4981,Unión Demócrata Independiente
1140,Daniel Lilayu Vivanco,caucus,minority_ge_20,0.20,238,232,6,97.4790,Unión Demócrata Independiente
1140,Daniel Lilayu Vivanco,party,all,0.00,357,347,10,97.1989,Unión Demócrata Independiente
1140,Daniel Lilayu Vivanco,party,minority_ge_05,0.05,266,257,9,96.6165,Unión Demócrata Independiente
1140,Daniel Lilayu Vivanco,party,minority_ge_10,0.10,256,248,8,96.8750,Unión Demócrata Independiente
1140,Daniel Lilayu Vivanco,party,minority_ge_20,0.20,237,232,5,97.8903,Unión Demócrata Independiente
1141,Luis Malla Valenzuela,caucus,all,0.00,352,291,61,82.6705,"Socialista, Liberal, Radical e Independientes"
1141,Luis Malla Valenzuela,caucus,minority_ge_05,0.05,262,204,58,77.8626,"Socialista, Liberal, Radical e Independientes"
1141,Luis Malla Valenzuela,caucus,minority_ge_10,0.10,252,196,56,77.7778,"Socialista, Liberal, Radical e Independientes"
1141,Luis Malla Valenzuela,caucus,minority_ge_20,0.20,233,179,54,76.8240,"Socialista, Liberal, Radical e Independientes"
1141,Luis Malla Valenzuela,party,all,0.00,298,298,0,100.0000,Partido Liberal de Chile
1141,Luis Malla Valenzuela,party,minority_ge_05,0.05,223,223,0,100.0000,Partido Liberal de Chile
1141,Luis Malla Valenzuela,party,minority_ge_10,0.10,215,215,0,100.0000,Partido Liberal de Chile
1141,Luis Malla Valenzuela,party,minority_ge_20,0.20,197,197,0,100.0000,Partido Liberal de Chile
1142,Daniel Manouchehri Lobos,caucus,all,0.00,341,310,31,90.9091,"Socialista, Liberal, Radical e Independientes"
1142,Daniel Manouchehri Lobos,caucus,minority_ge_05,0.05,258,228,30,88.3721,"Socialista, Liberal, Radical e Independientes"
1142,Daniel Manouchehri Lobos,caucus,minority_ge_10,0.10,248,219,29,88.3065,"Socialista, Liberal, Radical e Independientes"
1142,Daniel Manouchehri Lobos,caucus,minority_ge_20,0.20,230,205,25,89.1304,"Socialista, Liberal, Radical e Independientes"
1142,Daniel Manouchehri Lobos,party,all,0.00,339,310,29,91.4454,Partido Socialista
1142,Daniel Manouchehri Lobos,party,minority_ge_05,0.05,256,228,28,89.0625,Partido Socialista
1142,Daniel Manouchehri Lobos,party,minority_ge_10,0.10,245,219,26,89.3878,Partido Socialista
1142,Daniel Manouchehri Lobos,party,minority_ge_20,0.20,228,205,23,89.9123,Partido Socialista
1143,Cristóbal Martínez Ramírez,caucus,all,0.00,354,343,11,96.8927,Unión Demócrata Independiente
1143,Cristóbal Martínez Ramírez,caucus,minority_ge_05,0.05,265,257,8,96.9811,Unión Demócrata Independiente
1143,Cristóbal Martínez Ramírez,caucus,minority_ge_10,0.10,254,246,8,96.8504,Unión Demócrata Independiente
1143,Cristóbal Martínez Ramírez,caucus,minority_ge_20,0.20,235,228,7,97.0213,Unión Demócrata Independiente
1143,Cristóbal Martínez Ramírez,party,all,0.00,352,341,11,96.8750,Unión Demócrata Independiente
1143,Cristóbal Martínez Ramírez,party,minority_ge_05,0.05,263,255,8,96.9582,Unión Demócrata Independiente
1143,Cristóbal Martínez Ramírez,party,minority_ge_10,0.10,253,245,8,96.8379,Unión Demócrata Independiente
1143,Cristóbal Martínez Ramírez,party,minority_ge_20,0.20,234,227,7,97.0085,Unión Demócrata Independiente
1146,José Carlos Meza Pereira,caucus,all,0.00,331,330,1,99.6979,Comité Partido Republicano
1146,José Carlos Meza Pereira,caucus,minority_ge_05,0.05,247,246,1,99.5951,Comité Partido Republicano
1146,José Carlos Meza Pereira,caucus,minority_ge_10,0.10,236,235,1,99.5763,Comité Partido Republicano
1146,José Carlos Meza Pereira,caucus,minority_ge_20,0.20,221,220,1,99.5475,Comité Partido Republicano
1146,José Carlos Meza Pereira,party,all,0.00,331,330,1,99.6979,Partido Republicano
1146,José Carlos Meza Pereira,party,minority_ge_05,0.05,247,246,1,99.5951,Partido Republicano
1146,José Carlos Meza Pereira,party,minority_ge_10,0.10,236,235,1,99.5763,Partido Republicano
1146,José Carlos Meza Pereira,party,minority_ge_20,0.20,221,220,1,99.5475,Partido Republicano
1148,Javiera Morales Alvarado,caucus,all,0.00,93,92,1,98.9247,Frente Amplio
1148,Javiera Morales Alvarado,caucus,minority_ge_05,0.05,87,86,1,98.8506,Frente Amplio
1148,Javiera Morales Alvarado,caucus,minority_ge_10,0.10,83,82,1,98.7952,Frente Amplio
1148,Javiera Morales Alvarado,caucus,minority_ge_20,0.20,82,82,0,100.0000,Frente Amplio
1148,Javiera Morales Alvarado,party,all,0.00,93,92,1,98.9247,Frente Amplio
1148,Javiera Morales Alvarado,party,minority_ge_05,0.05,87,86,1,98.8506,Frente Amplio
1148,Javiera Morales Alvarado,party,minority_ge_10,0.10,83,82,1,98.7952,Frente Amplio
1148,Javiera Morales Alvarado,party,minority_ge_20,0.20,82,82,0,100.0000,Frente Amplio
1150,Benjamín Moreno Bascur,caucus,all,0.00,364,364,0,100.0000,Comité Partido Republicano
1150,Benjamín Moreno Bascur,caucus,minority_ge_05,0.05,269,269,0,100.0000,Comité Partido Republicano
1150,Benjamín Moreno Bascur,caucus,minority_ge_10,0.10,258,258,0,100.0000,Comité Partido Republicano
1150,Benjamín Moreno Bascur,caucus,minority_ge_20,0.20,239,239,0,100.0000,Comité Partido Republicano
1150,Benjamín Moreno Bascur,party,all,0.00,364,364,0,100.0000,Partido Republicano
1150,Benjamín Moreno Bascur,party,minority_ge_05,0.05,269,269,0,100.0000,Partido Republicano
1150,Benjamín Moreno Bascur,party,minority_ge_10,0.10,258,258,0,100.0000,Partido Republicano
1150,Benjamín Moreno Bascur,party,minority_ge_20,0.20,239,239,0,100.0000,Partido Republicano
1152,Gloria Naveillan Arriagada,caucus,all,0.00,304,295,9,97.0395,Comité Partido Nacional Libertarios
1152,Gloria Naveillan Arriagada,caucus,minority_ge_05,0.05,243,235,8,96.7078,Comité Partido Nacional Libertarios
1152,Gloria Naveillan Arriagada,caucus,minority_ge_10,0.10,235,227,8,96.5957,Comité Partido Nacional Libertarios
1152,Gloria Naveillan Arriagada,caucus,minority_ge_20,0.20,219,211,8,96.3470,Comité Partido Nacional Libertarios
1152,Gloria Naveillan Arriagada,party,all,0.00,304,295,9,97.0395,Partido Nacional Libertario
1152,Gloria Naveillan Arriagada,party,minority_ge_05,0.05,243,235,8,96.7078,Partido Nacional Libertario
1152,Gloria Naveillan Arriagada,party,minority_ge_10,0.10,235,227,8,96.5957,Partido Nacional Libertario
1152,Gloria Naveillan Arriagada,party,minority_ge_20,0.20,219,211,8,96.3470,Partido Nacional Libertario
1153,Coca Ericka Ñanco Vásquez,caucus,all,0.00,201,196,5,97.5124,Frente Amplio
1153,Coca Ericka Ñanco Vásquez,caucus,minority_ge_05,0.05,165,162,3,98.1818,Frente Amplio
1153,Coca Ericka Ñanco Vásquez,caucus,minority_ge_10,0.10,156,154,2,98.7179,Frente Amplio
1153,Coca Ericka Ñanco Vásquez,caucus,minority_ge_20,0.20,143,142,1,99.3007,Frente Amplio
1153,Coca Ericka Ñanco Vásquez,party,all,0.00,201,196,5,97.5124,Frente Amplio
1153,Coca Ericka Ñanco Vásquez,party,minority_ge_05,0.05,165,162,3,98.1818,Frente Amplio
1153,Coca Ericka Ñanco Vásquez,party,minority_ge_10,0.10,156,154,2,98.7179,Frente Amplio
1153,Coca Ericka Ñanco Vásquez,party,minority_ge_20,0.20,143,142,1,99.3007,Frente Amplio
1157,Marlene Pérez Cartes,caucus,all,0.00,305,284,21,93.1148,Unión Demócrata Independiente
1157,Marlene Pérez Cartes,caucus,minority_ge_05,0.05,230,209,21,90.8696,Unión Demócrata Independiente
1157,Marlene Pérez Cartes,caucus,minority_ge_10,0.10,219,198,21,90.4110,Unión Demócrata Independiente
1157,Marlene Pérez Cartes,caucus,minority_ge_20,0.20,205,186,19,90.7317,Unión Demócrata Independiente
1157,Marlene Pérez Cartes,party,all,0.00,0,0,0,,Independientes
1157,Marlene Pérez Cartes,party,minority_ge_05,0.05,0,0,0,,Independientes
1157,Marlene Pérez Cartes,party,minority_ge_10,0.10,0,0,0,,Independientes
1157,Marlene Pérez Cartes,party,minority_ge_20,0.20,0,0,0,,Independientes
1159,Lorena Pizarro Sierra,caucus,all,0.00,339,336,3,99.1150,Comité Comunista e Independientes
1159,Lorena Pizarro Sierra,caucus,minority_ge_05,0.05,259,258,1,99.6139,Comité Comunista e Independientes
1159,Lorena Pizarro Sierra,caucus,minority_ge_10,0.10,248,247,1,99.5968,Comité Comunista e Independientes
1159,Lorena Pizarro Sierra,caucus,minority_ge_20,0.20,230,229,1,99.5652,Comité Comunista e Independientes
1159,Lorena Pizarro Sierra,party,all,0.00,338,335,3,99.1124,Partido Comunista
1159,Lorena Pizarro Sierra,party,minority_ge_05,0.05,259,258,1,99.6139,Partido Comunista
1159,Lorena Pizarro Sierra,party,minority_ge_10,0.10,248,247,1,99.5968,Partido Comunista
1159,Lorena Pizarro Sierra,party,minority_ge_20,0.20,230,229,1,99.5652,Partido Comunista
1165,Agustín Romero Leiva,caucus,all,0.00,357,357,0,100.0000,Comité Partido Republicano
1165,Agustín Romero Leiva,caucus,minority_ge_05,0.05,268,268,0,100.0000,Comité Partido Republicano
1165,Agustín Romero Leiva,caucus,minority_ge_10,0.10,257,257,0,100.0000,Comité Partido Republicano
1165,Agustín Romero Leiva,caucus,minority_ge_20,0.20,238,238,0,100.0000,Comité Partido Republicano
1165,Agustín Romero Leiva,party,all,0.00,357,357,0,100.0000,Partido Republicano
1165,Agustín Romero Leiva,party,minority_ge_05,0.05,268,268,0,100.0000,Partido Republicano
1165,Agustín Romero Leiva,party,minority_ge_10,0.10,257,257,0,100.0000,Partido Republicano
1165,Agustín Romero Leiva,party,minority_ge_20,0.20,238,238,0,100.0000,Partido Republicano
1166,Natalia Romero Talguia,caucus,all,0.00,361,325,36,90.0277,Unión Demócrata Independiente
1166,Natalia Romero Talguia,caucus,minority_ge_05,0.05,268,232,36,86.5672,Unión Demócrata Independiente
1166,Natalia Romero Talguia,caucus,minority_ge_10,0.10,257,221,36,85.9922,Unión Demócrata Independiente
1166,Natalia Romero Talguia,caucus,minority_ge_20,0.20,238,204,34,85.7143,Unión Demócrata Independiente
1166,Natalia Romero Talguia,party,all,0.00,0,0,0,,Independientes
1166,Natalia Romero Talguia,party,minority_ge_05,0.05,0,0,0,,Independientes
1166,Natalia Romero Talguia,party,minority_ge_10,0.10,0,0,0,,Independientes
1166,Natalia Romero Talguia,party,minority_ge_20,0.20,0,0,0,,Independientes
1170,Luis Sánchez Ossa,caucus,all,0.00,349,349,0,100.0000,Comité Partido Republicano
1170,Luis Sánchez Ossa,caucus,minority_ge_05,0.05,257,257,0,100.0000,Comité Partido Republicano
1170,Luis Sánchez Ossa,caucus,minority_ge_10,0.10,246,246,0,100.0000,Comité Partido Republicano
1170,Luis Sánchez Ossa,caucus,minority_ge_20,0.20,227,227,0,100.0000,Comité Partido Republicano
1170,Luis Sánchez Ossa,party,all,0.00,349,349,0,100.0000,Partido Republicano
1170,Luis Sánchez Ossa,party,minority_ge_05,0.05,257,257,0,100.0000,Partido Republicano
1170,Luis Sánchez Ossa,party,minority_ge_10,0.10,246,246,0,100.0000,Partido Republicano
1170,Luis Sánchez Ossa,party,minority_ge_20,0.20,227,227,0,100.0000,Partido Republicano
1171,Emilia Schneider Videla,caucus,all,0.00,360,357,3,99.1667,Frente Amplio
1171,Emilia Schneider Videla,caucus,minority_ge_05,0.05,268,266,2,99.2537,Frente Amplio
1171,Emilia Schneider Videla,caucus,minority_ge_10,0.10,257,256,1,99.6109,Frente Amplio
1171,Emilia Schneider Videla,caucus,minority_ge_20,0.20,238,238,0,100.0000,Frente Amplio
1171,Emilia Schneider Videla,party,all,0.00,360,357,3,99.1667,Frente Amplio
1171,Emilia Schneider Videla,party,minority_ge_05,0.05,268,266,2,99.2537,Frente Amplio
1171,Emilia Schneider Videla,party,minority_ge_10,0.10,257,256,1,99.6109,Frente Amplio
1171,Emilia Schneider Videla,party,minority_ge_20,0.20,238,238,0,100.0000,Frente Amplio
1172,Stephan Schubert Rubio,caucus,all,0.00,310,310,0,100.0000,Comité Partido Republicano
1172,Stephan Schubert Rubio,caucus,minority_ge_05,0.05,222,222,0,100.0000,Comité Partido Republicano
1172,Stephan Schubert Rubio,caucus,minority_ge_10,0.10,213,213,0,100.0000,Comité Partido Republicano
1172,Stephan Schubert Rubio,caucus,minority_ge_20,0.20,195,195,0,100.0000,Comité Partido Republicano
1172,Stephan Schubert Rubio,party,all,0.00,310,310,0,100.0000,Partido Republicano
1172,Stephan Schubert Rubio,party,minority_ge_05,0.05,222,222,0,100.0000,Partido Republicano
1172,Stephan Schubert Rubio,party,minority_ge_10,0.10,213,213,0,100.0000,Partido Republicano
1172,Stephan Schubert Rubio,party,minority_ge_20,0.20,195,195,0,100.0000,Partido Republicano
1173,Daniela Serrano Salazar,caucus,all,0.00,359,357,2,99.4429,Comité Comunista e Independientes
