"spec_id","diputado_id","diputado_nombre","dimension_1_aligned","dimension_2_aligned","dimension_2_predicted_by_quadratic","dimension_2_residual_after_quadratic","modal_party","modal_caucus","modal_alignment"
"raw_lop025_2d","1252","Constanza Schonhaut Soto",0.764615952968597,0.0897234305739403,0.114163185191707,-0.024439754617767,"Frente Amplio","Frente Amplio","oposicion"
"raw_lop025_2d","1253","Fernando Ugarte Tejeda",-0.987426042556763,0.158081755042076,0.0228891330450333,0.135192621997043,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop025_2d","1254","Ignacio Urcullú Clèment-Lund",-0.987426042556763,0.158081755042076,0.0228891330450333,0.135192621997043,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop025_2d","1255","Eileen Urqueta Rojas",0.0851956084370613,0.962808430194855,-0.0545792001161265,1.01738763031098,"Partido de la Gente","Comité Partido de la Gente","no_alineado"
"raw_lop025_2d","1256","Tatiana Urrutia Herrera",0.761902987957001,0.0962861999869347,0.113153460220757,-0.0168672602338219,"Frente Amplio","Frente Amplio","oposicion"
"raw_lop025_2d","1257","Alejandra Valdebenito Torres",-0.785237491130829,-0.201068863272667,-0.0239162441426131,-0.177152619130054,"Unión Demócrata Independiente","Unión Demócrata Independiente","oficialismo"
"raw_lop025_2d","1258","Guillermo Valdés Carmona",-0.0172716807574034,0.999850809574127,-0.0653683728091166,1.06521918238324,"Partido de la Gente","Comité Partido de la Gente","no_alineado"
"raw_lop025_2d","1259","Juan Marcelo Valenzuela Henríquez",-0.216185182332993,0.794376373291016,-0.0753434243629738,0.86971979765399,"Partido de la Gente","Comité Partido de la Gente","no_alineado"
"raw_lop025_2d","1260","César Valenzuela Maass",0.606497764587402,0.0287708416581154,0.0598101762404884,-0.031039334582373,"Partido Socialista","Socialista, Liberal, Radical e Independientes","oposicion"
"raw_lop025_2d","1261","Daniel Valenzuela Salazar",-0.868500649929047,-0.144271299242973,-0.00645321683929251,-0.13781808240368,"Independientes","Renovación Nacional, Evopoli e Independientes","oficialismo"
"raw_lop025_2d","1262","Diego Vergara Rodríguez",-0.987609386444092,0.156932473182678,0.022938365163184,0.133994108019494,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop025_2d","1263","Sebastián Zamora Soto",-0.985452353954315,0.169952154159546,0.0223599305292212,0.147592223630325,"Independientes","Comité Partido Republicano","oficialismo"
"raw_lop025_2d","1264","Fernando Zamorano Peralta",0.402698040008545,-0.247230976819992,0.00325042654787322,-0.250481403367865,"Partido Por la Democracia","Partido Por la Democracia e Independientes","oposicion"
"raw_lop050_2d","803","René Alinco Bustos",0.227042100602248,-0.541011165583111,-0.00867781830469161,-0.532333347278419,"Independientes","Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes","oposicion"
"raw_lop050_2d","815","Sergio Bobadilla Muñoz",-0.875468399558114,-0.0659425841404247,-0.010370885596455,-0.0555716985439697,"Unión Demócrata Independiente","Unión Demócrata Independiente","oficialismo"
"raw_lop050_2d","843","René Manuel García García",-0.820781723450915,-0.130118162956771,-0.0176899832455214,-0.11242817971125,"Renovación Nacional","Renovación Nacional, Evopoli e Independientes","oficialismo"
"raw_lop050_2d","872","Jaime Mulet Martínez",0.198491590411985,-0.983279139478618,-0.0126830230930821,-0.970596116385536,"Federación Regionalista Verde Social","Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes","oposicion"
"raw_lop050_2d","915","Germán Verdugo Soto",-0.902637995880388,-0.225278300547637,-0.00644726204883281,-0.218831038498804,"Partido Nacional Libertario","Comité Partido Nacional Libertarios","no_alineado"
"raw_lop050_2d","986","Marcela Hernando Pérez",0.320861222532993,-0.093643961345081,0.00596681216612098,-0.099610773511202,"Partido Radical de Chile","Socialista, Liberal, Radical e Independientes","oposicion"
"raw_lop050_2d","1009","Jorge Alessandri Vergara",-0.888109791658307,0.0304242469432737,-0.00856904060392458,0.0389932875471983,"Unión Demócrata Independiente","Unión Demócrata Independiente","oficialismo"
"raw_lop050_2d","1012","Boris Barrera Moreno",0.970191388187844,0.336409079679771,0.169666038627947,0.166743041051824,"Partido Comunista","Comité Comunista e Independientes","oposicion"
"raw_lop050_2d","1013","Alejandro Bernales Maldonado",0.249620667237653,-0.26871145796869,-0.00536124253232867,-0.263350215436361,"Partido Liberal de Chile","Socialista, Liberal, Radical e Independientes","oposicion"
"raw_lop050_2d","1015","Jorge Brito Hasbún",0.772557304442968,-0.0644531148457934,0.108308323308414,-0.172761438154208,"Frente Amplio","Frente Amplio","oposicion"
"raw_lop050_2d","1017","Álvaro Carter Fernández",-0.968337510490911,0.175362088420115,0.00382882680670238,0.171533261613412,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1021","Andrés Celis Montt",-0.768097539565598,-0.272672302630232,-0.0240102555729008,-0.248662047057332,"Renovación Nacional","Renovación Nacional, Evopoli e Independientes","oficialismo"
"raw_lop050_2d","1025","Catalina Del Real Mihovilovic",-0.965660082701773,0.17714596030499,0.0033882493685283,0.173757710936462,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1028","Eduardo Durán Salinas",-0.729722725694645,0.0976409829452149,-0.0281624484232582,0.125803431368473,"Renovación Nacional","Renovación Nacional, Evopoli e Independientes","oficialismo"
"raw_lop050_2d","1038","Marcos Ilabaca Cerda",0.560932923344156,0.184252100817864,0.0537965389352181,0.130455561882646,"Partido Socialista","Socialista, Liberal, Radical e Independientes","oposicion"
"raw_lop050_2d","1039","Pamela Jiles Moreno",0.205929406805042,0.992767582607467,-0.0116598975832229,1.00442748019069,"Partido de la Gente","Comité Partido de la Gente","no_alineado"
"raw_lop050_2d","1044","Raúl Leiva Carvajal",0.504230998063201,0.0997837008839188,0.0411564726506888,0.0586272282332301,"Partido Socialista","Socialista, Liberal, Radical e Independientes","oposicion"
"raw_lop050_2d","1054","Francesca Muñoz González",-0.730707407923922,-0.0976518830455348,-0.0280606614196336,-0.0695912216259012,"Partido Social Cristiano","Por definir","oficialismo"
"raw_lop050_2d","1056","Emilia Nuyado Ancapichun",0.642812291296232,0.0780019347838117,0.0735151513328697,0.004486783450942,"Partido Socialista","Socialista, Liberal, Radical e Independientes","oposicion"
"raw_lop050_2d","1059","Ximena Ossandón Irarrázabal",-0.777622747730067,-0.223910813111139,-0.022920672847267,-0.200990140263872,"Renovación Nacional","Renovación Nacional, Evopoli e Independientes","oficialismo"
"raw_lop050_2d","1060","Luis Pardo Sáinz",-0.767176401500075,-0.103541630618084,-0.0241143808186652,-0.0794272497994192,"Renovación Nacional","Renovación Nacional, Evopoli e Independientes","oficialismo"
"raw_lop050_2d","1061","Andrea Parra Sauterel",0.38681831457696,-0.183548164502645,0.0176238336549127,-0.201171998157557,"Partido Por la Democracia","Partido Por la Democracia e Independientes","oposicion"
"raw_lop050_2d","1062","Joanna Pérez Olea",-0.69500469029442,0.158058329645537,-0.0315911262450872,0.189649455890624,"Partido Demócratas Chile","Renovación Nacional, Evopoli e Independientes","oficialismo"
"raw_lop050_2d","1065","Guillermo Ramírez Diez",-0.866214542394894,-0.1654446513412,-0.0116637104634095,-0.153780940877791,"Unión Demócrata Independiente","Unión Demócrata Independiente","oficialismo"
"raw_lop050_2d","1073","Juan Santana Castillo",0.761968210384492,0.0821180333476972,0.105305679699174,-0.0231876463514768,"Partido Socialista","Socialista, Liberal, Radical e Independientes","oposicion"
"raw_lop050_2d","1074","Marisela Santibáñez Novoa",0.842392602147362,0.567726551656687,0.128836434297949,0.438890117358739,"Independientes","Comité Comunista e Independientes","oposicion"
"raw_lop050_2d","1075","Diego Schalper Sepúlveda",-0.816572079732866,-0.326990731566167,-0.0182213576952223,-0.308769373870945,"Renovación Nacional","Renovación Nacional, Evopoli e Independientes","oficialismo"
"raw_lop050_2d","1077","Raúl Soto Mardones",0.392254600894637,-0.0768760006731953,0.0186347656575836,-0.0955107663307789,"Partido Por la Democracia","Partido Por la Democracia e Independientes","oposicion"
"raw_lop050_2d","1082","Cristóbal Urruticoechea Ríos",-0.932430937232362,-0.320120859932103,-0.00192554242597476,-0.318195317506128,"Partido Nacional Libertario","Comité Partido Nacional Libertarios","no_alineado"
"raw_lop050_2d","1086","Gonzalo Winter Etcheberry",0.718647225986027,-0.0877320754853976,0.0933233055874564,-0.181055381072854,"Frente Amplio","Frente Amplio","oposicion"
"raw_lop050_2d","1087","Gael Yeomans Araya",0.741015616127922,-0.00187814046272103,0.0994497436598852,-0.101327884122606,"Frente Amplio","Frente Amplio","oposicion"
"raw_lop050_2d","1099","Jaime Araya Guerrero",0.42503904114533,-0.11323539011093,0.024893247327965,-0.138128637438895,"Independientes","Partido Por la Democracia e Independientes","oposicion"
"raw_lop050_2d","1100","Cristián Araya Lerdo de Tejada",-0.974649006724551,0.153929156891532,0.00487472893295468,0.149054427958578,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1102","Roberto Arroyo Muñoz",-0.68671384619379,-0.0429374889525928,-0.032363844014016,-0.0105736449385768,"Partido Social Cristiano","Por definir","oficialismo"
"raw_lop050_2d","1104","Chiara Barchiesi Chávez",-0.972785741721449,0.15159137415369,0.0045648893884902,0.1470264847652,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1105","Héctor Barría Angulo",0.262849759214296,-0.886466854763829,-0.0033568157035998,-0.883110039060229,"Partido Demócrata Cristiano","Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes","oposicion"
"raw_lop050_2d","1108","Juan Carlos Beltrán Silva",-0.755771452619072,-0.250690452397919,-0.0253854318592999,-0.225305020538619,"Renovación Nacional","Renovación Nacional, Evopoli e Independientes","oficialismo"
"raw_lop050_2d","1110","Carlos Bianchi Chelech",0.322994085618684,-0.0565902202891527,0.00632617981965868,-0.0629164001088114,"Independientes","Partido Por la Democracia e Independientes","oposicion"
"raw_lop050_2d","1114","Félix Bugueño Sotelo",0.665851600335571,-0.150363096762458,0.0793758915469336,-0.229738988309392,"Frente Amplio","Frente Amplio","oposicion"
"raw_lop050_2d","1116","Felipe Camaño Cárdenas",0.200280934925815,-0.631492627579428,-0.0124381915688776,-0.619054436010551,"Independientes","Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes","oposicion"
"raw_lop050_2d","1117","Nathalie Castillo Rojas",0.96248413909626,0.357639902317593,0.167084120837341,0.190555781480253,"Partido Comunista","Comité Comunista e Independientes","oposicion"
"raw_lop050_2d","1119","Sara Concha Smith",-0.725210315201251,-0.0879694755988123,-0.0286256934601796,-0.0593437821386327,"Partido Social Cristiano","Por definir","oficialismo"
"raw_lop050_2d","1122","Luis Alberto Cuello Peña y Lillo",0.964548285709359,0.352097700327192,0.167774102222273,0.184323598104919,"Partido Comunista","Comité Comunista e Independientes","oposicion"
"raw_lop050_2d","1127","Lorena Fries Monleón",0.75584262755333,0.0595342040211699,0.103581937182747,-0.0440477331615776,"Frente Amplio","Frente Amplio","oposicion"
"raw_lop050_2d","1128","Ana María Gazmuri Vieira",0.983687022046364,0.295045955859076,0.174224025715266,0.12082193014381,"Partido Acción Humanista","Comité Comunista e Independientes","oposicion"
"raw_lop050_2d","1131","Mauro González Villarroel",-0.74216099103142,0.0975372345142901,-0.0268582945303091,0.124395529044599,"Renovación Nacional","Renovación Nacional, Evopoli e Independientes","oficialismo"
"raw_lop050_2d","1132","Jorge Guzmán Zepeda",-0.733215188579634,-0.244241050490202,-0.0278002995863616,-0.21644075090384,"Evolución Política","Renovación Nacional, Evopoli e Independientes","oficialismo"
"raw_lop050_2d","1133","Juan Irarrázaval Rossel",-0.974287093563485,0.156306648865173,0.00481447673714025,0.151492172128032,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1140","Daniel Lilayu Vivanco",-0.931736477109406,-0.270750706703834,-0.00203355240464415,-0.26871715429919,"Unión Demócrata Independiente","Unión Demócrata Independiente","oficialismo"
"raw_lop050_2d","1141","Luis Malla Valenzuela",0.329795364729387,-0.170905448550942,0.00747998258100205,-0.178385431131944,"Partido Liberal de Chile","Socialista, Liberal, Radical e Independientes","oposicion"
"raw_lop050_2d","1142","Daniel Manouchehri Lobos",0.546640900028269,-0.0405097671238411,0.0505322351538648,-0.0910420022777059,"Partido Socialista","Socialista, Liberal, Radical e Independientes","oposicion"
"raw_lop050_2d","1143","Cristóbal Martínez Ramírez",-0.814452207882841,-0.207996297434543,-0.0184872111538486,-0.189509086280694,"Unión Demócrata Independiente","Unión Demócrata Independiente","oficialismo"
"raw_lop050_2d","1146","José Carlos Meza Pereira",-0.957146003831714,0.197128015116367,0.00199954670107808,0.195128468415289,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1148","Javiera Morales Alvarado",0.650649634922992,0.125335058511136,0.0754934225013436,0.0498416360097921,"Frente Amplio","Frente Amplio","oposicion"
"raw_lop050_2d","1150","Benjamín Moreno Bascur",-0.97445567710259,0.155204307657394,0.004842538729872,0.150361768927522,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1152","Gloria Naveillan Arriagada",-0.852766975595928,-0.496650911535113,-0.0135029840043009,-0.483147927530812,"Partido Nacional Libertario","Comité Partido Nacional Libertarios","no_alineado"
"raw_lop050_2d","1153","Coca Ericka Ñanco Vásquez",0.752454930227883,-0.107756611939764,0.102632800895631,-0.210389412835396,"Frente Amplio","Frente Amplio","oposicion"
"raw_lop050_2d","1157","Marlene Pérez Cartes",-0.771636326504385,-0.163513069964673,-0.02360819283625,-0.139904877128423,"Independientes","Unión Demócrata Independiente","oficialismo"
"raw_lop050_2d","1159","Lorena Pizarro Sierra",0.972920494503056,0.328514955008474,0.170583965165354,0.15793098984312,"Partido Comunista","Comité Comunista e Independientes","oposicion"
"raw_lop050_2d","1165","Agustín Romero Leiva",-0.974502462859498,0.154896418037489,0.00485032787130968,0.15004609016618,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1166","Natalia Romero Talguia",-0.616424695122815,-0.450503539217632,-0.0382013068194633,-0.412302232398168,"Independientes","Unión Demócrata Independiente","oficialismo"
"raw_lop050_2d","1170","Luis Sánchez Ossa",-0.974071666828791,0.157703398252549,0.00477862803137549,0.152924770221173,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1171","Emilia Schneider Videla",0.764737847496166,0.0499812541548578,0.10608824006138,-0.0561069859065225,"Frente Amplio","Frente Amplio","oposicion"
"raw_lop050_2d","1172","Stephan Schubert Rubio",-0.960112745888986,0.200051901028338,0.00248131577142852,0.19757058525691,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1173","Daniela Serrano Salazar",0.970191388187844,0.336409079679771,0.169666038627947,0.166743041051824,"Partido Comunista","Comité Comunista e Independientes","oposicion"
"raw_lop050_2d","1174","Marco Antonio Sulantay Olivares",-0.86018299950825,-0.0427065074842532,-0.0124944457917558,-0.0302120616924975,"Unión Demócrata Independiente","Unión Demócrata Independiente","oficialismo"
"raw_lop050_2d","1175","Cristián Tapia Ramos",0.31499342849753,-0.134775542011642,0.00498420844894124,-0.139759750460583,"Independientes","Partido Por la Democracia e Independientes","oposicion"
"raw_lop050_2d","1176","Hotuiti Teao Drago",-0.810583222397482,-0.0570370007397049,-0.0189694276961833,-0.0380675730435217,"Independientes","Unión Demócrata Independiente","oficialismo"
"raw_lop050_2d","1177","Carolina Tello Rojas",0.760346697396618,-0.0539745014959753,0.104848441459101,-0.158822942955076,"Frente Amplio","Frente Amplio","oposicion"
"raw_lop050_2d","1178","Héctor Ulloa Aguilera",0.34450946587024,-0.0725884690712141,0.0100170559459685,-0.0826055250171827,"Independientes","Partido Por la Democracia e Independientes","oposicion"
"raw_lop050_2d","1180","Consuelo Veloso Ávila",0.725462516803233,-0.0930490419304632,0.0951762388841543,-0.188225280814617,"Frente Amplio","Frente Amplio","oposicion"
"raw_lop050_2d","1181","Nelson Venegas Salazar",0.605015359143013,0.216926931523548,0.0641974382322696,0.152729493291279,"Partido Socialista","Socialista, Liberal, Radical e Independientes","oposicion"
"raw_lop050_2d","1182","Sebastián Videla Castillo",0.273348522438621,-0.278086176331645,-0.00173389502932503,-0.27635228130232,"Independientes","Socialista, Liberal, Radical e Independientes","oposicion"
"raw_lop050_2d","1183","Flor Weisse Novoa",-0.806212951115511,-0.146263163435113,-0.0195094707196277,-0.126753692715485,"Unión Demócrata Independiente","Unión Demócrata Independiente","oficialismo"
"raw_lop050_2d","1184","Roberto Celedón Fernández",0.705245025372026,0.0688379957907674,0.0897145372304156,-0.0208765414396482,"Independientes","Frente Amplio","oposicion"
"raw_lop050_2d","1186","Ignacio Achurra Díaz",0.740484610872236,0.0071979361930155,0.0993028094833102,-0.0921048732902947,"Frente Amplio","Frente Amplio","oposicion"
"raw_lop050_2d","1187","Carlo Arqueros Pizarro",-0.974223912664195,0.156717708064372,0.00480396169504402,0.151913746369328,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1188","Marcos Barraza Gómez",0.970191388187844,0.336409079679771,0.169666038627947,0.166743041051824,"Partido Comunista","Comité Comunista e Independientes","oposicion"
"raw_lop050_2d","1189","Jaime Bassa Mercado",0.767952928079175,0.110301541211001,0.106999146246998,0.00330239496400283,"Frente Amplio","Frente Amplio","oposicion"
"raw_lop050_2d","1190","Enrique Bassaletti Riess",-0.97445567710259,0.155204307657394,0.004842538729872,0.150361768927522,"Independientes","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1191","Valentina Becerra Peña",-0.97454216162051,0.154635509636225,0.00485693757557473,0.14977857206065,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1192","Lilian Betancurt Delgado",-0.129547933441666,0.998772290537179,-0.043589453631078,1.04236174416826,"Partido de la Gente","Comité Partido de la Gente","no_alineado"
"raw_lop050_2d","1193","Patricio Briones Moller",-0.0830166174986791,0.907777382504375,-0.0408977851203158,0.948675167624691,"Partido de la Gente","Comité Partido de la Gente","no_alineado"
"raw_lop050_2d","1194","Daniel Bustos Leal",-0.97445567710259,0.155204307657394,0.004842538729872,0.150361768927522,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1195","Carlos Carvajal Gallardo",0.328448612910792,-0.0701350855928548,0.00725056386916378,-0.0773856494620186,"Independientes","Partido Por la Democracia e Independientes","oposicion"
"raw_lop050_2d","1196","Priscilla Castillo Gerli",0.186290847838758,-0.708810947762001,-0.0143303680542941,-0.694480579707707,"Partido Demócrata Cristiano","Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes","oposicion"
"raw_lop050_2d","1197","Carlos Chandía Alarcón",-0.725516964069698,-0.247823735508179,-0.0285943794415657,-0.219229356066613,"Renovación Nacional","Renovación Nacional, Evopoli e Independientes","oficialismo"
"raw_lop050_2d","1198","Paz Charpentier Rajcevich",-0.974636214083147,0.154014031996461,0.00487259860545403,0.149141433391007,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1199","Jaime Coloma Álamos",-0.867939776106155,-0.196741036709626,-0.0114243619917244,-0.185316674717902,"Unión Demócrata Independiente","Unión Demócrata Independiente","oficialismo"
"raw_lop050_2d","1200","Cristian Contreras Radovic",-0.471451215789496,-0.0350882348283063,-0.0462094421927657,0.0111212073644594,"Partido de la Gente","Fuera del Comité Partido de la Gente","no_alineado"
"raw_lop050_2d","1201","Flor Contreras Vivallo",-0.078100458880556,0.582632688155436,-0.0405807268401297,0.623213414995566,"Partido de la Gente","Comité Partido de la Gente","no_alineado"
"raw_lop050_2d","1202","Eduardo Cretton Rebolledo",-0.927415590196881,-0.320675010364843,-0.00270278392146117,-0.317972226443382,"Unión Demócrata Independiente","Unión Demócrata Independiente","oficialismo"
"raw_lop050_2d","1203","Sebastián Cristoffanini Jaraquemada",-0.974223912664195,0.156717708064372,0.00480396169504402,0.151913746369328,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1204","Francisco Crisóstomo Llanos",0.574456686857963,0.0999847498090972,0.0569339713280929,0.0430507784810043,"Partido Socialista","Socialista, Liberal, Radical e Independientes","oposicion"
"raw_lop050_2d","1205","Carlos Cuadrado Prats",0.469404680654122,-0.0992054973054166,0.0338047629131433,-0.13301026021856,"Partido Por la Democracia","Partido Por la Democracia e Independientes","oposicion"
"raw_lop050_2d","1206","Carolina Cucumides Calderón",0.590495442295989,0.192557422986026,0.0607161236702217,0.131841299315804,"Independientes","Socialista, Liberal, Radical e Independientes","oposicion"
"raw_lop050_2d","1207","Valentina Cáceres Monsálvez",0.697916575621013,0.00428924402385618,0.0877608562569794,-0.0834716122331232,"Independientes","Frente Amplio","oposicion"
"raw_lop050_2d","1208","Jorge Díaz Ibarra",0.221850856077415,-0.916736034958825,-0.00942173794237333,-0.907314297016452,"Partido Demócrata Cristiano","Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes","oposicion"
"raw_lop050_2d","1209","Matías Fernández Hartwig",0.749216548551341,0.0446347602696158,0.101728270816206,-0.0570935105465906,"Frente Amplio","Frente Amplio","oposicion"
"raw_lop050_2d","1210","Gustavo Gatica Villarroel",0.918830579368622,0.42943215265421,0.152749902325539,0.276682250328671,"Independientes","Comité Comunista e Independientes","oposicion"
"raw_lop050_2d","1211","Sofía González Cortés",0.974404933138114,0.324129626105535,0.171084059622918,0.153045566482617,"Partido Comunista","Comité Comunista e Independientes","oposicion"
"raw_lop050_2d","1212","Erich Grohs Marín",-0.944183854333676,-0.283214404898499,-7.87009643000713e-05,-0.283135703934198,"Partido Nacional Libertario","Comité Partido Nacional Libertarios","no_alineado"
"raw_lop050_2d","1213","Irací Hassler Jacob",0.970191388187844,0.336409079679771,0.169666038627947,0.166743041051824,"Partido Comunista","Comité Comunista e Independientes","oposicion"
"raw_lop050_2d","1214","Constanza Hube Portus",-0.953157652497313,-0.251099945576089,0.00135546231900174,-0.25245540789509,"Unión Demócrata Independiente","Unión Demócrata Independiente","oficialismo"
"raw_lop050_2d","1215","Álvaro Jofré Cáceres",-0.934280829224868,-0.314624376297398,-0.00163721904996073,-0.312987157247438,"Partido Nacional Libertario","Comité Partido Nacional Libertarios","no_alineado"
"raw_lop050_2d","1216","Stephanie Jéldrez Ortiz",-0.974542702233495,0.154631505798736,0.00485702758854814,0.149774478210188,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1217","Pier Karlezi Hazleby",-0.936162414248496,-0.308923640772973,-0.0013430489285095,-0.307580591844463,"Partido Nacional Libertario","Comité Partido Nacional Libertarios","no_alineado"
"raw_lop050_2d","1218","José Antonio Kast Adriasola",-0.974515735923082,0.154808633793776,0.00485253774445946,0.149956096049316,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1219","Tomás Kast Sommerhoff",-0.780488645687588,0.0624547396268221,-0.0225882566429577,0.0850429962697798,"Evolución Política","Renovación Nacional, Evopoli e Independientes","oficialismo"
"raw_lop050_2d","1220","Leandro Kunstmann Collado",-0.974430813027829,0.155366649965431,0.00483839945673376,0.150528250508697,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1221","Benjamín Lorca Inzunza",-0.974463725016463,0.15515111826446,0.00484387854906426,0.150307239715396,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1222","Andrea Macías Palma",0.739238918876639,0.180014178345961,0.0989584006607022,0.0810557776852592,"Partido Socialista","Socialista, Liberal, Radical e Independientes","oposicion"
"raw_lop050_2d","1223","Hans Marowski Cuevas",-0.943800678580203,-0.284499816825542,-0.000139475661138977,-0.284360341164403,"Partido Nacional Libertario","Comité Partido Nacional Libertarios","no_alineado"
"raw_lop050_2d","1224","Cristian Mella Andaur",0.232110390793492,-0.694656570010433,-0.00794480049134805,-0.686711769519085,"Partido Demócrata Cristiano","Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes","oposicion"
"raw_lop050_2d","1225","Cristian Menchaca Pinochet",-0.974920176178688,0.152122141690055,0.00491989607167989,0.147202245618375,"Independientes","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1226","José Montalva Feuerhake",0.359014200206754,-0.248084051176912,0.0125727832308468,-0.260656834407759,"Independientes","Partido Por la Democracia e Independientes","oposicion"
"raw_lop050_2d","1227","Claudia Mora Vega",-0.75516773897667,-0.285459397908774,-0.0254517774995135,-0.260007620409261,"Renovación Nacional","Renovación Nacional, Evopoli e Independientes","oficialismo"
"raw_lop050_2d","1228","Paulina Muñoz Minte",-0.937331664442513,-0.305322393733555,-0.00115978555542229,-0.304162608178133,"Partido Nacional Libertario","Comité Partido Nacional Libertarios","no_alineado"
"raw_lop050_2d","1229","Javier Muñoz Riquelme",0.217959969545174,-0.764570600927932,-0.00997474729867776,-0.754595853629254,"Partido Demócrata Cristiano","Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes","oposicion"
"raw_lop050_2d","1230","Alex Nahuelquin Nahuelquin",-0.091157234901847,0.787882074046379,-0.041409066661635,0.829291140708014,"Partido de la Gente","Comité Partido de la Gente","no_alineado"
"raw_lop050_2d","1231","Ximena Naranjo Pinto",-0.766156639276669,-0.139587866415352,-0.024229398809519,-0.115358467605833,"Independientes","Unión Demócrata Independiente","oficialismo"
"raw_lop050_2d","1232","Cristian Neira Martínez",-0.974226735541613,0.156698513681106,0.0048044314775961,0.15189408220351,"Partido Republicano","Comité Partido Republicano","oficialismo"
"raw_lop050_2d","1233","Ricardo Neumann Bertín",-0.884776120123748,-0.235834003279347,-0.00904821532238889,-0.226785787956958,"Unión Demócrata Independiente","Unión Demócrata Independiente","oficialismo"
"raw_lop050_2d","1234","Mario Olavarría Rodríguez",-0.891693177608777,-0.0823312294182303,-0.00805077021041681,-0.0742804592078135,"Unión Demócrata Independiente","Unión Demócrata Independiente","oficialismo"
"raw_lop050_2d","1235","Javier Olivares Avendaño",-0.420426319286851,0.613383335569604,-0.0477359438774914,0.661119279447095,"Partido de la Gente","Comité Partido de la Gente","no_alineado"
"raw_lop050_2d","1236","Paula Olmos Contreras",0.0089909013111828,0.909345990515877,-0.0339286959734777,0.943274686489355,"Partido de la Gente","Comité Partido de la Gente","no_alineado"
"raw_lop050_2d","1237","Francisco Orrego Gutiérrez",-0.83340259664064,0.0110667476836078,-0.016069434178577,0.0271361818621848,"Renovación Nacional","Renovación Nacional, Evopoli e Independientes","oficialismo"
"raw_lop050_2d","1238","Álvaro Ortiz Vera",0.258920162829757,-0.853623131234238,-0.00395693589708734,-0.849666195337151,"Partido Demócrata Cristiano","Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes","oposicion"
"raw_lop050_2d","1239","Fabián Ossandón Briceño",0.155855933680531,0.650715291556595,-0.018272048100696,0.668987339657291,"Partido de la Gente","Comité Partido de la Gente","no_alineado"
"raw_lop050_2d","1240","Zandra Parisi Fernández",-0.115559326871396,0.967619239490153,-0.042839075916751,1.0104583154069,"Partido de la Gente","Comité Partido de la Gente","no_alineado"
"raw_lop050_2d","1241","Patricio Pinilla Valencia",0.318993857745214,-0.822275319179563,0.00565314357859226,-0.827928462758156,"Partido Demócrata Cristiano","Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes","oposicion"
"raw_lop050_2d","1242","Rodrigo Ramírez Parra",-0.793061761212646,-0.282379946830039,-0.0211048192065527,-0.261275127623486,"Independientes","Renovación Nacional, Evopoli e Independientes","oficialismo"
"raw_lop050_2d","1243","Tamara Ramírez Ramírez",0.141487696383323,0.765825898259641,-0.0200497364850505,0.785875634744691,"Partido de la Gente","Comité Partido de la Gente","no_alineado"
"raw_lop050_2d","1244","Claudia Reyes Larenas",-0.93469230352393,0.0987860902304498,-0.00157296662712363,0.100359056857573,"Partido Republicano","Comité Partido Republicano","oficialismo"
