"diputado_id","spec_id","diputado_nombre","binary_votes_selected","dimension_1_raw","dimension_2_raw","se_1d","se_2d","gmp","correctly_classified","dimension_1_aligned","dimension_2_aligned","modal_party","modal_party_share","modal_caucus","modal_caucus_share","modal_alignment","modal_alignment_share"
"1221","cap20_balanced_lop025_2d","Benjamín Lorca Inzunza",164,-0.788092017173767,-0.231568664312363,0,0,0.974524796009064,1,-0.863124578873353,-0.215490707342248,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1221","raw_lop050_2d","Benjamín Lorca Inzunza",262,-0.988631129264832,0.150361403822899,0,0,0.979144930839539,0.99236641221374,-0.974463725016463,0.15515111826446,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1221","raw_lop025_2d","Benjamín Lorca Inzunza",268,-0.987463235855103,0.157849207520485,0,0,0.983399271965027,0.996268656716418,-0.987463235855103,0.157849207520485,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1222","cap20_balanced_lop025_2d","Andrea Macías Palma",147,0.88359409570694,0.252934068441391,0,0,0.938896894454956,0.965986394557823,0.692944774327359,0.270028760251897,"Partido Socialista",1,"Socialista, Liberal, Radical e Independientes",1,"oposicion",1
"1222","raw_lop050_2d","Andrea Macías Palma",250,0.714225709438324,0.175388693809509,0,0,0.944460272789001,0.976,0.739238918876639,0.180014178345961,"Partido Socialista",1,"Socialista, Liberal, Radical e Independientes",1,"oposicion",1
"1222","raw_lop025_2d","Andrea Macías Palma",254,0.741977214813232,0.19410540163517,0,0,0.944789171218872,0.976377952755906,0.741977214813232,0.19410540163517,"Partido Socialista",1,"Socialista, Liberal, Radical e Independientes",1,"oposicion",1
"1223","raw_lop050_2d","Hans Marowski Cuevas",250,-0.95807957649231,-0.286502480506897,0,0,0.958946406841278,0.984,-0.943800678580203,-0.284499816825542,"Partido Nacional Libertario",1,"Comité Partido Nacional Libertarios",1,"no_alineado",1
"1223","raw_lop025_2d","Hans Marowski Cuevas",256,-0.947955667972565,-0.318402230739594,0,0,0.966113209724426,0.9921875,-0.947955667972565,-0.318402230739594,"Partido Nacional Libertario",1,"Comité Partido Nacional Libertarios",1,"no_alineado",1
"1223","cap20_balanced_lop025_2d","Hans Marowski Cuevas",150,-0.98145055770874,-0.047359112650156,0,0,0.94546377658844,0.966666666666667,-1.04768755144173,-0.046688224236525,"Partido Nacional Libertario",1,"Comité Partido Nacional Libertarios",1,"no_alineado",1
"1224","raw_lop050_2d","Cristian Mella Andaur",255,0.210469454526901,-0.693843901157379,0,0,0.897013485431671,0.976470588235294,0.232110390793492,-0.694656570010433,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1224","cap20_balanced_lop025_2d","Cristian Mella Andaur",154,0.407288640737534,-0.54441773891449,0,0,0.917462646961212,0.993506493506494,0.262143064594576,-0.485654777871891,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1224","raw_lop025_2d","Cristian Mella Andaur",260,0.247471153736115,-0.773371636867523,0,0,0.894313037395477,0.980769230769231,0.247471153736115,-0.773371636867523,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1225","raw_lop025_2d","Cristian Menchaca Pinochet",260,-0.987863659858704,0.155323848128319,0,0,0.982838451862335,0.996153846153846,-0.987863659858704,0.155323848128319,"Independientes",1,"Comité Partido Republicano",1,"oficialismo",1
"1225","raw_lop050_2d","Cristian Menchaca Pinochet",255,-0.989084124565125,0.147351503372192,0,0,0.97851026058197,0.992156862745098,-0.974920176178688,0.152122141690055,"Independientes",1,"Comité Partido Republicano",1,"oficialismo",1
"1225","cap20_balanced_lop025_2d","Cristian Menchaca Pinochet",154,-0.787527799606323,-0.256493270397186,0,0,0.974505662918091,1,-0.86212138373754,-0.238818368881427,"Independientes",1,"Comité Partido Republicano",1,"oficialismo",1
"1226","raw_lop050_2d","José Montalva Feuerhake",256,0.336486667394638,-0.250072658061981,0,0,0.849904835224152,0.94921875,0.359014200206754,-0.248084051176912,"Independientes",1,"Partido Por la Democracia e Independientes",1,"oposicion",1
"1226","cap20_balanced_lop025_2d","José Montalva Feuerhake",157,0.419981300830841,-0.281323254108429,0,0,0.894615650177002,0.974522292993631,0.269015273818213,-0.239061717698395,"Independientes",1,"Partido Por la Democracia e Independientes",1,"oposicion",1
"1226","raw_lop025_2d","José Montalva Feuerhake",263,0.371581017971039,-0.2097999304533,0,0,0.847634971141815,0.942965779467681,0.371581017971039,-0.2097999304533,"Independientes",1,"Partido Por la Democracia e Independientes",1,"oposicion",1
"1227","raw_lop025_2d","Claudia Mora Vega",263,-0.751391232013702,-0.300608843564987,0,0,0.928974628448486,0.965779467680608,-0.751391232013702,-0.300608843564987,"Renovación Nacional",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1227","raw_lop050_2d","Claudia Mora Vega",256,-0.770639777183533,-0.287420600652695,0,0,0.923814415931702,0.9609375,-0.75516773897667,-0.285459397908774,"Renovación Nacional",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1227","cap20_balanced_lop025_2d","Claudia Mora Vega",159,-0.715641677379608,0.494405150413513,0,0,0.94267201423645,0.981132075471698,-0.809116810931271,0.465662730969775,"Renovación Nacional",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1228","raw_lop050_2d","Paulina Muñoz Minte",267,-0.951647579669952,-0.307192116975784,0,0,0.945269823074341,0.9812734082397,-0.937331664442513,-0.305322393733555,"Partido Nacional Libertario",1,"Comité Partido Nacional Libertarios",1,"no_alineado",1
"1228","cap20_balanced_lop025_2d","Paulina Muñoz Minte",167,-0.986049771308899,0.0969833433628082,0,0,0.946675956249237,0.970059880239521,-1.05474420428765,0.0883806922766622,"Partido Nacional Libertario",1,"Comité Partido Nacional Libertarios",1,"no_alineado",1
"1228","raw_lop025_2d","Paulina Muñoz Minte",274,-0.946697294712067,-0.322124511003494,0,0,0.952738761901855,0.985401459854015,-0.946697294712067,-0.322124511003494,"Partido Nacional Libertario",1,"Comité Partido Nacional Libertarios",1,"no_alineado",1
"1229","raw_lop025_2d","Javier Muñoz Riquelme",251,0.233537435531616,-0.82736748456955,0,0,0.879619181156158,0.956175298804781,0.233537435531616,-0.82736748456955,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1229","raw_lop050_2d","Javier Muñoz Riquelme",246,0.196421667933464,-0.763318300247192,0,0,0.881581425666809,0.955284552845528,0.217959969545174,-0.764570600927932,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1229","cap20_balanced_lop025_2d","Javier Muñoz Riquelme",146,0.397733002901077,-0.574621558189392,0,0,0.89257937669754,0.965753424657534,0.253771012885945,-0.514118496879872,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1230","raw_lop050_2d","Alex Nahuelquin Nahuelquin",250,-0.111031278967857,0.779255330562592,0,0,0.803217828273773,0.908,-0.091157234901847,0.787882074046379,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1230","cap20_balanced_lop025_2d","Alex Nahuelquin Nahuelquin",156,0.129990890622139,0.991515278816223,0,0,0.910768806934357,0.961538461538462,-0.0267714043182503,0.947248607950557,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1230","raw_lop025_2d","Alex Nahuelquin Nahuelquin",257,-0.078375019133091,0.772102892398834,0,0,0.808072447776794,0.910505836575875,-0.078375019133091,0.772102892398834,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1231","raw_lop025_2d","Ximena Naranjo Pinto",258,-0.763655602931976,-0.106847628951073,0,0,0.943118214607239,0.976744186046512,-0.763655602931976,-0.106847628951073,"Independientes",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1231","cap20_balanced_lop025_2d","Ximena Naranjo Pinto",157,-0.635522067546844,0.000927120156120509,0,0,0.935736119747162,0.968152866242038,-0.724693837967348,0.00511600259321073,"Independientes",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1231","raw_lop050_2d","Ximena Naranjo Pinto",251,-0.781586527824402,-0.142473936080933,0,0,0.942174017429352,0.97609561752988,-0.766156639276669,-0.139587866415352,"Independientes",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1232","raw_lop025_2d","Cristian Neira Martínez",266,-0.987164914608002,0.15970379114151,0,0,0.983585238456726,0.996240601503759,-0.987164914608002,0.15970379114151,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1232","cap20_balanced_lop025_2d","Cristian Neira Martínez",160,-0.783657848834991,-0.223784253001213,0,0,0.974917948246002,1,-0.859120914746705,-0.208117210236727,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1232","raw_lop050_2d","Cristian Neira Martínez",260,-0.988395929336548,0.151899054646492,0,0,0.979387283325195,0.992307692307692,-0.974226735541613,0.156698513681106,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1233","raw_lop050_2d","Ricardo Neumann Bertín",255,-0.899437546730042,-0.238133460283279,0,0,0.970104336738586,0.996078431372549,-0.884776120123748,-0.235834003279347,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1233","raw_lop025_2d","Ricardo Neumann Bertín",262,-0.87036007642746,-0.18184632062912,0,0,0.969323873519897,0.988549618320611,-0.87036007642746,-0.18184632062912,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1233","cap20_balanced_lop025_2d","Ricardo Neumann Bertín",157,-0.735788106918335,0.0306044574826956,0,0,0.954541921615601,0.980891719745223,-0.819144413236125,0.0309943313892799,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1234","cap20_balanced_lop025_2d","Mario Olavarría Rodríguez",116,-0.736555218696594,0.109325639903545,0,0,0.934439301490784,0.974137931034483,-0.821362567318571,0.104691105248911,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1234","raw_lop050_2d","Mario Olavarría Rodríguez",218,-0.906339645385742,-0.0856030657887459,0,0,0.955726742744446,0.981651376146789,-0.891693177608777,-0.0823312294182303,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1234","raw_lop025_2d","Mario Olavarría Rodríguez",223,-0.876738131046295,-0.0186480656266212,0,0,0.956290602684021,0.982062780269058,-0.876738131046295,-0.0186480656266212,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1235","cap20_balanced_lop025_2d","Javier Olivares Avendaño",165,-0.133979290723801,0.56093293428421,0,0,0.813198745250702,0.872727272727273,-0.265738789971119,0.53903901907049,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1235","raw_lop025_2d","Javier Olivares Avendaño",268,-0.418125331401825,0.611363172531128,0,0,0.823550999164581,0.914179104477612,-0.418125331401825,0.611363172531128,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1235","raw_lop050_2d","Javier Olivares Avendaño",261,-0.43818461894989,0.605798721313477,0,0,0.815679907798767,0.904214559386973,-0.420426319286851,0.613383335569604,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1236","raw_lop025_2d","Paula Olmos Contreras",212,0.0210932847112417,0.910056531429291,0,0,0.812202513217926,0.905660377358491,0.0210932847112417,0.910056531429291,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1236","cap20_balanced_lop025_2d","Paula Olmos Contreras",135,0.158090397715569,0.974136710166931,0,0,0.902612328529358,0.962962962962963,-0.000129030735319308,0.931511381350858,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1236","raw_lop050_2d","Paula Olmos Contreras",206,-0.0115394834429026,0.899969637393951,0,0,0.807588040828705,0.898058252427185,0.0089909013111828,0.909345990515877,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1237","raw_lop050_2d","Francisco Orrego Gutiérrez",255,-0.848435342311859,0.00721499789506197,0,0,0.965213358402252,0.984313725490196,-0.83340259664064,0.0110667476836078,"Renovación Nacional",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1237","raw_lop025_2d","Francisco Orrego Gutiérrez",260,-0.838023543357849,-0.0151164121925831,0,0,0.966155171394348,0.984615384615385,-0.838023543357849,-0.0151164121925831,"Renovación Nacional",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1237","cap20_balanced_lop025_2d","Francisco Orrego Gutiérrez",154,-0.709126234054565,0.00390419969335198,0,0,0.960101068019867,0.980519480519481,-0.79367057873218,0.00650125421045669,"Renovación Nacional",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1238","raw_lop025_2d","Álvaro Ortiz Vera",263,0.274797528982162,-0.889205038547516,0,0,0.896109700202942,0.984790874524715,0.274797528982162,-0.889205038547516,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1238","cap20_balanced_lop025_2d","Álvaro Ortiz Vera",158,0.437948137521744,-0.72643905878067,0,0,0.904619336128235,0.987341772151899,0.294319420737507,-0.65550816434858,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1238","raw_lop050_2d","Álvaro Ortiz Vera",259,0.237139448523521,-0.851799786090851,0,0,0.898232161998749,0.980694980694981,0.258920162829757,-0.853623131234238,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1239","raw_lop025_2d","Fabián Ossandón Briceño",248,0.168742552399635,0.633178472518921,0,0,0.851686418056488,0.951612903225806,0.168742552399635,0.633178472518921,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1239","raw_lop050_2d","Fabián Ossandón Briceño",241,0.134444981813431,0.64300262928009,0,0,0.847548246383667,0.954356846473029,0.155855933680531,0.650715291556595,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1239","cap20_balanced_lop025_2d","Fabián Ossandón Briceño",150,0.218342140316963,0.849511682987213,0,0,0.926783800125122,0.973333333333333,0.0586627677613703,0.81596542030377,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1240","raw_lop050_2d","Zandra Parisi Fernández",204,-0.135312721133232,0.957850873470306,0,0,0.829268336296082,0.926470588235294,-0.115559326871396,0.967619239490153,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1240","raw_lop025_2d","Zandra Parisi Fernández",209,-0.103051014244556,0.96545946598053,0,0,0.832568466663361,0.92822966507177,-0.103051014244556,0.96545946598053,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1240","cap20_balanced_lop025_2d","Zandra Parisi Fernández",112,0.129763230681419,0.991544961929321,0,0,0.915842950344086,0.964285714285714,-0.0269851415944715,0.947272064473589,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1241","cap20_balanced_lop025_2d","Patricio Pinilla Valencia",149,0.544503390789032,-0.838758647441864,0,0,0.920302629470825,0.986577181208054,0.396233534698235,-0.758649588588285,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1241","raw_lop050_2d","Patricio Pinilla Valencia",249,0.296827226877213,-0.82063901424408,0,0,0.879781424999237,0.951807228915663,0.318993857745214,-0.822275319179563,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1241","raw_lop025_2d","Patricio Pinilla Valencia",254,0.334988713264465,-0.798575639724731,0,0,0.872805953025818,0.948818897637795,0.334988713264465,-0.798575639724731,"Partido Demócrata Cristiano",1,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",1,"oposicion",1
"1242","raw_lop025_2d","Rodrigo Ramírez Parra",263,-0.787416160106659,-0.304357379674911,0,0,0.938851296901703,0.980988593155893,-0.787416160106659,-0.304357379674911,"Independientes",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1242","cap20_balanced_lop025_2d","Rodrigo Ramírez Parra",158,-0.764882206916809,0.39991694688797,0,0,0.949703812599182,0.981012658227848,-0.853423420242266,0.376249557654456,"Independientes",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1242","raw_lop050_2d","Rodrigo Ramírez Parra",256,-0.808294653892517,-0.284367740154266,0,0,0.933227717876434,0.9765625,-0.793061761212646,-0.282379946830039,"Independientes",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1243","raw_lop025_2d","Tamara Ramírez Ramírez",257,0.154203772544861,0.742409229278564,0,0,0.850472331047058,0.957198443579767,0.154203772544861,0.742409229278564,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1243","raw_lop050_2d","Tamara Ramírez Ramírez",251,0.120146043598652,0.757382333278656,0,0,0.847738802433014,0.948207171314741,0.141487696383323,0.765825898259641,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1243","cap20_balanced_lop025_2d","Tamara Ramírez Ramírez",157,0.206084460020065,0.904609560966492,0,0,0.916320621967316,0.961783439490446,0.0461353922971609,0.867323342059161,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1244","raw_lop050_2d","Claudia Reyes Larenas",255,-0.949100732803345,0.0943604111671448,0,0,0.968985140323639,0.996078431372549,-0.93469230352393,0.0987860902304498,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1244","raw_lop025_2d","Claudia Reyes Larenas",261,-0.945560157299042,0.120891623198986,0,0,0.972522974014282,0.996168582375479,-0.945560157299042,0.120891623198986,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1244","cap20_balanced_lop025_2d","Claudia Reyes Larenas",154,-0.778192102909088,-0.215157404541969,0,0,0.981596887111664,1,-0.854167373136662,-0.199935233966289,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1245","raw_lop025_2d","Alejandro Riquelme Ducci",262,-0.98773992061615,0.156107932329178,0,0,0.982863247394562,0.99618320610687,-0.98773992061615,0.156107932329178,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1245","cap20_balanced_lop025_2d","Alejandro Riquelme Ducci",155,-0.787418842315674,-0.255820631980896,0,0,0.974649786949158,1,-0.862032176120245,-0.23818646103185,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1245","raw_lop050_2d","Alejandro Riquelme Ducci",256,-0.989021241664886,0.147773668169975,0,0,0.978513777256012,0.9921875,-0.974856812725007,0.152546982204814,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1246","raw_lop050_2d","José Antonio Rivas Villalobos",249,0.569832921028137,-0.0338679179549217,0,0,0.8945472240448,0.967871485943775,0.593887108465915,-0.0305472061155959,"Partido Socialista",1,"Socialista, Liberal, Radical e Independientes",1,"oposicion",1
"1246","raw_lop025_2d","José Antonio Rivas Villalobos",251,0.613014340400696,-0.0979489460587502,0,0,0.899692118167877,0.97609561752988,0.613014340400696,-0.0979489460587502,"Partido Socialista",1,"Socialista, Liberal, Radical e Independientes",1,"oposicion",1
"1246","cap20_balanced_lop025_2d","José Antonio Rivas Villalobos",157,0.731475174427032,-0.208404168486595,0,0,0.909714341163635,0.980891719745223,0.559296454120871,-0.164848342360004,"Partido Socialista",1,"Socialista, Liberal, Radical e Independientes",1,"oposicion",1
"1247","raw_lop025_2d","Javiera Rodríguez Pascual",271,-0.987426042556763,0.158081755042076,0,0,0.983334124088287,0.996309963099631,-0.987426042556763,0.158081755042076,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1247","cap20_balanced_lop025_2d","Javiera Rodríguez Pascual",164,-0.787940263748169,-0.232158645987511,0,0,0.974522471427917,1,-0.862971242172352,-0.216040251425215,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1247","raw_lop050_2d","Javiera Rodríguez Pascual",265,-0.988623142242432,0.150414258241653,0,0,0.979103088378906,0.992452830188679,-0.97445567710259,0.155204307657394,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1248","raw_lop050_2d","Felipe Ross Correa",259,-0.997001230716705,0.0773860663175583,0,0,0.983660042285919,0.996138996138996,-0.982900979989407,0.0817127817654748,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1248","raw_lop025_2d","Felipe Ross Correa",265,-0.995366215705872,0.0961563512682915,0,0,0.985238432884216,0.99622641509434,-0.995366215705872,0.0961563512682915,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1248","cap20_balanced_lop025_2d","Felipe Ross Correa",158,-0.996373176574707,-0.0850909575819969,0,0,0.98650449514389,1,-1.06094160091378,-0.0823031437223465,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1249","raw_lop025_2d","Omar Sabat Guzmán",259,-0.859077751636505,-0.215203210711479,0,0,0.961147367954254,0.984555984555985,-0.859077751636505,-0.215203210711479,"Independientes",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1249","cap20_balanced_lop025_2d","Omar Sabat Guzmán",154,-0.745517313480377,0.186760053038597,0,0,0.944547653198242,0.967532467532468,-0.831229661503935,0.17702686184819,"Independientes",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1249","raw_lop050_2d","Omar Sabat Guzmán",252,-0.886039674282074,-0.26195627450943,0,0,0.961906909942627,0.984126984126984,-0.871297478225445,-0.259811028574791,"Independientes",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1250","raw_lop050_2d","Bernardo Salinas Maya",208,0.939720451831818,0.341943591833115,0,0,0.941584944725037,0.985576923076923,0.966200896047964,0.34758658297823,"Independientes",1,"Comité Comunista e Independientes",1,"oposicion",1
"1250","raw_lop025_2d","Bernardo Salinas Maya",212,0.900428473949432,0.435004115104675,0,0,0.943660199642181,0.990566037735849,0.900428473949432,0.435004115104675,"Independientes",1,"Comité Comunista e Independientes",1,"oposicion",1
"1250","cap20_balanced_lop025_2d","Bernardo Salinas Maya",129,0.961922407150269,0.27332267165184,0,0,0.913444221019745,0.992248062015504,0.765899834520676,0.290612214515743,"Independientes",1,"Comité Comunista e Independientes",1,"oposicion",1
"1251","raw_lop025_2d","Macarena Santelices Cañas",265,-0.985707521438599,0.168458864092827,0,0,0.98413747549057,0.99622641509434,-0.985707521438599,0.168458864092827,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1251","cap20_balanced_lop025_2d","Macarena Santelices Cañas",158,-0.781931281089783,-0.235342130064964,0,0,0.978455305099487,1,-0.85728401503283,-0.218906651404382,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1251","raw_lop050_2d","Macarena Santelices Cañas",259,-0.986367642879486,0.146720811724663,0,0,0.980059623718262,0.992277992277992,-0.972186520151915,0.151486918649567,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1252","raw_lop025_2d","Constanza Schonhaut Soto",261,0.764615952968597,0.0897234305739403,0,0,0.96161687374115,0.996168582375479,0.764615952968597,0.0897234305739403,"Frente Amplio",1,"Frente Amplio",1,"oposicion",1
"1252","raw_lop050_2d","Constanza Schonhaut Soto",257,0.73674601316452,0.0631621554493904,0,0,0.962279379367828,0.992217898832685,0.76188127122688,0.0670688830134255,"Frente Amplio",1,"Frente Amplio",1,"oposicion",1
"1252","cap20_balanced_lop025_2d","Constanza Schonhaut Soto",155,0.92571347951889,0.0874769538640976,0,0,0.968924164772034,0.993548387096774,0.735536118717366,0.11590378115304,"Frente Amplio",1,"Frente Amplio",1,"oposicion",1
"1253","raw_lop050_2d","Fernando Ugarte Tejeda",265,-0.988623142242432,0.150414258241653,0,0,0.979103088378906,0.992452830188679,-0.97445567710259,0.155204307657394,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1253","raw_lop025_2d","Fernando Ugarte Tejeda",271,-0.987426042556763,0.158081755042076,0,0,0.983334124088287,0.996309963099631,-0.987426042556763,0.158081755042076,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1253","cap20_balanced_lop025_2d","Fernando Ugarte Tejeda",164,-0.787916779518127,-0.231848135590553,0,0,0.974522113800049,1,-0.862955168572692,-0.215749054377688,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1254","cap20_balanced_lop025_2d","Ignacio Urcullú Clèment-Lund",164,-0.788092017173767,-0.231568664312363,0,0,0.974524796009064,1,-0.863124578873353,-0.215490707342248,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1254","raw_lop050_2d","Ignacio Urcullú Clèment-Lund",265,-0.988623142242432,0.150414258241653,0,0,0.979103088378906,0.992452830188679,-0.97445567710259,0.155204307657394,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1254","raw_lop025_2d","Ignacio Urcullú Clèment-Lund",271,-0.987426042556763,0.158081755042076,0,0,0.983334124088287,0.996309963099631,-0.987426042556763,0.158081755042076,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1255","raw_lop025_2d","Eileen Urqueta Rojas",263,0.0851956084370613,0.962808430194855,0,0,0.831818521022797,0.935361216730038,0.0851956084370613,0.962808430194855,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1255","cap20_balanced_lop025_2d","Eileen Urqueta Rojas",161,0.170085489749908,0.947524785995483,0,0,0.907148063182831,0.962732919254658,0.0116097295554863,0.906821572626211,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1255","raw_lop050_2d","Eileen Urqueta Rojas",256,0.0515830665826797,0.975305378437042,0,0,0.82880049943924,0.93359375,0.0725296287704457,0.985149354173727,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1256","raw_lop025_2d","Tatiana Urrutia Herrera",258,0.761902987957001,0.0962861999869347,0,0,0.960572779178619,0.996124031007752,0.761902987957001,0.0962861999869347,"Frente Amplio",1,"Frente Amplio",1,"oposicion",1
"1256","raw_lop050_2d","Tatiana Urrutia Herrera",253,0.736805498600006,0.0629749074578285,0,0,0.961732089519501,0.992094861660079,0.761941099790429,0.0668804316252861,"Frente Amplio",1,"Frente Amplio",1,"oposicion",1
"1256","cap20_balanced_lop025_2d","Tatiana Urrutia Herrera",151,0.925738751888275,0.0870586410164833,0,0,0.968170940876007,0.993377483443709,0.735567752802921,0.115512571122189,"Frente Amplio",1,"Frente Amplio",1,"oposicion",1
"1257","raw_lop050_2d","Alejandra Valdebenito Torres",260,-0.803466737270355,-0.264136284589767,0,0,0.902278244495392,0.946153846153846,-0.788199263972293,-0.262020607304091,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1257","raw_lop025_2d","Alejandra Valdebenito Torres",267,-0.785237491130829,-0.201068863272667,0,0,0.901980936527252,0.943820224719101,-0.785237491130829,-0.201068863272667,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
"1257","cap20_balanced_lop025_2d","Alejandra Valdebenito Torres",160,-0.673596382141113,-0.240058377385139,0,0,0.893478333950043,0.93125,-0.755753659369322,-0.221258672040164,"Unión Demócrata Independiente",1,"Unión Demócrata Independiente",1,"oficialismo",1
